Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Skap2,4,8,5,0,0,3,4,3,8,7,9,0,0,2,6,3,0,2,3,6,8,5,5,6,0,7,0,0,0,5,0,0,0,0,4,3,1,0,4,0,7,0,4,0,6,0,0,3,3,1,3,7,2,6,3,4,8,0,0,2,3,1,4,3,0,8,6,5,0,5,0,3,0,2,0,0,1,5,0,9,0,3,6,5,0,7,1,0,5,4,10,4,0,0,0,5,2,6,8,0,0,6,6,1,0,1,2,8,5,5,0,8,2,0,0,2,0,0,4,3,0,2,0,0,8,0,0,0,5,7,0,5,0,3,0,3,5,2,0,4,8,8,0,1,0,0,5,7,6,4,1,0,2,1,0,11,2,2,3,8,2,3,1,6,0,5,1,9,5,0,1,9,6,2,5,4,1,0,0,0,3,5,2,6,0,4,0,7
Ski,0,4,0,3,2,0,0,0,7,5,0,0,3,3,1,0,0,5,0,0,0,0,0,0,2,0,0,8,4,2,0,5,0,6,6,0,0,0,0,7,0,3,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,6,5,3,6,0,2,6,0,0,0,7,0,8,5,0,0,2,0,0,0,0,5,0,0,7,6,3,0,5,0,0,0,6,0,4,0,3,9,0,1,0,6,0,0,8,0,0,0,4,4,0,7,0,4,0,5,2,6,7,0,1,0,0,0,6,0,0,0,0,0,0,7,6,4,0,3,6,0,5,9,0,0,5,7,0,0,4,0,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0
Skiv2l2,4,5,2,6,3,0,0,1,1,5,3,0,1,5,1,1,0,8,0,6,3,2,1,1,3,11,0,0,0,1,2,0,3,0,1,0,1,2,4,1,1,0,1,3,3,4,1,2,1,1,0,2,1,3,0,1,0,4,6,2,0,2,0,3,2,4,0,1,5,2,6,0,0,0,4,0,0,0,3,7,2,10,2,3,5,3,3,11,4,1,1,3,0,4,6,4,0,1,3,3,3,2,1,3,3,1,0,1,2,0,1,1,2,5,3,0,5,2,3,6,0,1,1,0,1,1,4,2,4,2,0,2,7,1,2,3,1,6,3,3,3,1,0,1,8,9,1,2,2,1,0,6,4,1,2,1,1,4,4,6,2,4,2,0,2,1,0,5,0,7,2,2,2,4,0,1,1,2,0,2,3,2,3,2,7,1,1,0
Skp2,6,2,0,6,0,0,0,0,6,0,0,0,5,0,3,0,0,4,0,1,4,4,2,1,0,0,2,3,3,0,5,3,1,1,2,2,0,3,5,0,6,0,5,1,2,3,3,0,5,1,1,4,0,0,0,1,1,2,3,1,0,1,2,2,1,3,2,1,0,1,7,0,1,0,2,3,5,1,4,0,2,2,2,3,0,2,0,1,0,2,0,3,4,0,0,0,5,1,0,2,3,3,3,3,1,2,2,3,2,4,1,4,1,3,0,0,0,0,3,2,2,0,5,1,1,0,1,1,0,4,0,3,4,2,0,5,3,1,0,7,2,0,2,0,4,1,6,0,1,5,3,3,1,3,0,1,0,1,3,1,4,4,1,4,5,1,0,0,4,5,5,2,4,0,4,3,4,2,0,2,4,1,2,3,4,2,0,0
Slc25a1,13,11,8,11,21,8,6,12,16,16,5,5,10,10,18,4,12,3,2,3,3,3,1,7,6,2,32,17,3,7,23,29,14,1,22,15,25,13,2,10,2,9,5,16,6,13,27,14,4,23,22,10,27,7,13,3,1,11,24,28,1,11,6,13,13,4,9,23,6,11,14,4,15,18,8,8,16,13,5,5,17,3,7,4,7,16,18,8,3,1,15,6,1,5,8,3,6,6,7,6,11,16,11,6,20,5,22,6,10,18,18,4,3,18,19,25,11,12,6,7,16,5,0,5,7,8,13,14,12,11,0,23,16,10,2,18,23,18,15,5,6,9,21,22,8,7,9,19,11,4,6,10,18,22,18,4,6,7,23,12,6,4,11,4,0,16,14,5,10,6,25,9,19,28,12,0,11,11,23,0,2,10,3,3,6,0,2,24
Slc27a3,0,0,2,0,5,1,0,0,0,0,1,0,0,0,1,5,0,2,0,0,0,0,0,2,0,0,1,0,0,2,3,3,2,3,0,5,4,0,0,2,2,5,6,0,2,0,6,1,0,4,2,0,0,0,3,0,0,4,2,0,0,0,1,0,1,0,3,0,0,2,3,0,2,1,0,1,0,0,4,0,3,0,4,4,0,4,0,2,5,0,0,1,1,3,0,3,0,5,8,0,1,0,2,0,3,0,0,2,2,0,0,2,1,0,1,0,3,2,3,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,5,3,1,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,4,3,4,0,0,5,0,1,0,0,2,1,0,0,0,0,3,4,0,4,0,0,0,1,0,0,0,0,0,1,0,0,3,2
Slc2a3,9,20,32,7,14,26,35,8,7,18,27,9,23,6,4,2,28,31,24,22,11,37,9,10,19,8,24,9,16,16,10,17,28,8,25,3,8,27,13,20,23,8,13,15,18,6,13,49,27,13,12,13,11,14,8,10,29,16,5,10,33,16,14,13,19,10,5,29,9,17,26,6,4,16,14,34,17,40,38,6,13,12,41,17,32,15,23,28,28,32,40,11,40,16,13,8,10,7,7,28,5,3,19,34,11,2,25,30,13,9,20,39,4,12,3,4,11,21,35,9,24,8,13,24,18,8,17,14,5,28,26,18,30,4,8,10,20,37,7,8,20,13,38,19,15,48,19,46,11,12,21,12,23,4,16,32,7,20,13,20,25,10,28,8,8,33,6,30,24,9,16,14,12,29,32,23,24,6,24,21,33,21,34,23,36,9,12,21
Slc7a1,3,0,8,0,8,8,5,0,8,0,0,2,0,1,7,6,1,4,3,4,3,6,1,1,3,3,4,5,0,0,1,0,5,4,0,2,0,0,5,7,0,10,1,0,3,0,7,8,7,2,0,0,8,2,0,6,3,3,1,0,0,0,0,0,1,5,4,1,1,0,7,0,0,0,9,8,1,5,5,0,3,0,0,0,1,1,0,7,3,0,0,4,12,2,5,0,0,0,4,9,0,6,5,6,7,6,1,8,9,0,6,3,6,6,5,6,5,1,0,10,10,6,1,1,0,0,4,3,4,9,0,7,7,9,6,0,0,5,5,4,0,5,6,3,7,3,0,9,9,9,0,10,9,0,3,2,0,11,1,5,0,2,6,0,0,4,0,5,0,6,6,0,0,4,4,3,7,0,0,7,4,8,1,7,0,1,7,0
Slc7a5,5,1,5,7,0,7,13,13,0,12,7,0,5,2,6,2,4,5,0,6,3,9,2,11,13,8,13,1,4,8,0,0,2,10,1,3,0,0,0,2,1,5,3,0,3,0,16,7,4,1,0,12,1,5,7,1,7,7,1,7,2,1,1,11,1,1,0,9,7,2,4,5,2,8,0,1,1,2,3,5,13,3,5,3,13,1,4,9,6,2,3,6,5,1,0,1,1,2,3,4,3,5,9,1,1,7,1,10,8,0,0,0,0,9,3,1,0,12,8,7,0,6,0,8,6,1,2,4,4,0,3,8,6,2,0,0,6,6,7,4,5,7,7,5,3,1,2,3,3,3,0,7,0,2,6,8,1,11,2,4,3,1,2,6,3,4,0,0,12,1,4,7,2,8,0,1,8,0,13,0,7,7,6,8,4,6,3,7
Smc5,0,1,2,0,3,2,3,0,1,0,3,0,0,0,0,0,4,3,0,0,2,2,2,6,2,0,2,5,0,1,2,5,1,0,1,0,0,5,0,0,4,0,2,0,1,0,0,3,2,0,1,5,0,0,1,3,0,1,3,1,0,0,0,0,3,0,4,2,2,1,1,0,0,2,0,3,0,3,1,5,2,1,0,7,0,0,6,5,1,2,0,0,1,0,0,3,0,2,3,0,7,1,3,0,0,5,0,1,0,5,0,0,2,0,2,2,0,0,0,1,2,2,0,2,0,1,0,0,2,7,0,1,0,0,0,2,0,2,1,2,0,0,1,0,10,0,3,1,0,3,0,6,2,0,4,4,0,5,5,1,1,0,0,1,4,4,0,0,9,1,4,2,1,0,0,0,1,10,3,0,0,0,1,3,3,0,0,0
Smc6,15,0,2,0,1,1,9,12,11,1,0,1,2,19,1,0,0,0,3,6,1,4,6,20,2,8,7,2,18,0,7,15,6,0,8,1,3,14,10,9,9,7,7,17,0,7,3,6,5,3,1,0,14,1,22,7,4,2,0,4,3,6,0,26,16,3,4,1,11,9,2,11,15,17,6,2,11,0,14,6,0,0,6,9,14,9,5,1,3,11,13,20,14,1,7,10,7,8,2,14,9,23,10,14,15,11,14,26,6,7,7,5,0,2,5,25,7,3,6,7,8,16,9,14,5,2,1,10,2,7,11,7,6,0,3,10,3,1,6,3,1,2,14,8,8,18,5,0,14,2,4,4,0,11,4,1,2,9,9,17,5,2,10,3,2,20,0,4,1,0,20,3,16,3,5,18,15,0,1,9,10,25,0,1,9,20,22,1
Snhg1,0,0,12,5,0,0,0,0,0,1,8,0,0,0,0,0,0,4,0,7,0,0,0,4,2,4,0,0,0,10,7,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,2,2,0,0,7,0,0,0,0,0,6,13,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,0,0,0,0,3,0,0,0,0,9,6,0,0,13,3,0,0,0,0,6,10,0,0,0,0,13,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0,5,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Snhg3,14,13,11,16,6,10,2,0,8,16,23,2,23,1,8,33,4,7,4,1,12,9,14,15,1,4,4,6,18,5,9,5,1,4,3,9,10,8,4,0,7,1,15,0,12,2,2,3,13,3,6,17,23,5,18,17,29,6,1,15,12,4,11,25,1,24,3,0,15,3,6,22,29,0,12,23,32,9,19,12,10,8,14,9,8,2,5,12,8,5,10,20,9,23,5,5,7,12,12,0,16,4,23,7,0,3,0,26,1,22,2,9,4,4,15,10,25,6,17,1,15,7,3,10,2,12,15,3,27,3,3,8,3,7,26,8,5,14,6,4,10,18,1,21,5,2,9,11,11,0,13,2,17,10,5,25,6,11,6,26,3,11,3,3,10,18,24,12,18,8,10,8,3,10,20,0,5,9,2,1,4,0,25,11,3,3,6,1
Snhg6,5,5,0,0,4,5,1,0,0,0,10,1,0,3,3,8,2,6,6,0,0,0,4,6,3,0,5,5,0,7,10,0,2,1,8,9,0,1,0,1,2,2,1,1,0,7,0,0,0,9,8,3,1,7,3,0,5,10,0,1,4,1,3,0,0,0,5,0,4,5,0,3,3,5,4,2,7,8,0,2,1,3,1,0,0,5,6,0,11,3,8,2,0,5,0,0,1,5,0,1,0,0,2,0,2,0,4,1,3,2,3,1,9,0,3,7,2,2,0,5,0,6,5,6,0,5,3,0,0,0,0,4,1,1,4,2,6,4,3,4,9,2,4,9,12,0,8,1,3,7,0,0,1,0,4,0,7,2,8,1,4,5,0,0,0,1,3,5,9,0,0,5,0,5,0,0,0,4,2,4,6,6,4,5,6,1,5,2
Sod2,17,45,23,33,49,21,11,17,5,15,62,36,22,2,27,18,7,9,3,14,27,33,50,22,23,28,40,25,1,32,27,4,39,30,48,34,39,5,41,47,23,22,38,21,5,19,26,6,9,17,31,26,0,28,24,43,29,13,41,28,14,5,21,39,51,1,12,28,41,26,28,1,16,50,16,38,5,28,38,24,42,24,11,19,28,2,30,11,7,15,26,40,5,32,25,48,41,37,30,8,27,30,29,28,53,23,41,10,13,31,10,13,55,44,23,25,7,1,17,48,14,6,28,47,30,27,59,19,47,37,22,51,50,20,31,12,2,26,28,4,39,2,18,28,6,15,11,44,6,14,54,25,42,32,4,35,39,4,18,49,20,24,3,21,36,35,2,29,5,26,11,19,42,29,25,22,33,5,15,4,19,27,25,34,36,16,46,36
Spcs1,1,2,6,5,6,10,9,17,7,3,17,3,0,12,10,2,7,4,0,17,0,3,7,6,7,10,15,7,0,2,3,11,7,5,14,0,0,15,7,4,11,1,8,8,5,0,10,12,1,0,14,3,17,21,9,7,1,7,7,7,1,9,13,6,21,0,3,9,1,0,6,0,0,8,13,9,15,9,16,7,5,1,15,18,12,10,5,2,5,3,10,3,21,1,13,12,18,22,2,9,8,7,1,5,15,13,6,2,1,10,16,0,11,4,4,22,6,4,5,12,0,0,1,1,4,1,11,2,17,3,3,8,0,16,3,17,0,4,9,7,7,0,7,5,4,2,4,3,10,3,7,10,17,8,13,6,13,6,2,2,1,22,0,0,1,3,13,1,9,2,1,5,1,17,12,5,0,7,4,0,22,11,24,8,9,0,6,6
Spcs2,4,4,1,18,2,3,6,1,0,0,2,11,10,1,12,0,0,0,2,10,17,2,5,7,0,5,1,1,0,11,0,0,1,12,5,1,0,2,7,2,9,5,3,2,2,3,0,8,8,1,1,0,6,2,3,5,2,1,2,2,0,8,2,3,0,2,1,2,7,2,13,10,8,2,3,0,5,3,4,0,6,10,0,8,10,3,0,9,3,13,5,11,2,2,7,5,5,1,2,4,1,6,10,10,0,13,10,5,7,3,1,4,5,2,6,2,5,1,2,1,10,10,3,7,4,24,8,8,7,7,0,0,3,1,2,3,2,5,1,4,4,3,14,2,4,3,8,5,6,1,5,4,3,18,3,4,6,7,1,26,6,2,2,8,4,3,7,2,17,4,6,2,4,5,1,0,3,3,4,1,4,1,4,15,1,2,10,0
Spp1,5,7,14,10,3,12,13,6,0,11,8,6,3,0,8,2,1,16,12,2,12,5,16,14,10,7,6,0,10,5,10,1,4,3,2,6,10,15,8,17,9,18,3,9,2,11,10,6,5,13,8,10,9,17,1,11,7,1,0,16,6,11,7,5,11,16,3,10,7,7,8,1,7,10,1,0,7,4,2,13,11,6,15,7,13,2,2,0,7,6,13,1,7,9,4,13,0,11,3,6,14,13,15,21,4,17,10,11,2,2,17,8,11,6,8,0,3,12,3,2,20,2,0,10,10,4,8,8,12,12,6,12,6,13,7,6,14,9,8,6,5,8,0,8,9,8,3,11,5,16,8,2,9,9,12,4,11,18,8,1,17,9,11,18,14,2,1,1,7,14,13,0,11,13,12,11,3,1,4,7,14,19,3,16,5,5,8,8
Srek1ip1,6,9,0,0,8,0,1,6,0,7,15,1,1,7,7,0,0,6,0,0,8,0,9,4,0,9,0,1,8,4,5,10,0,0,0,1,1,5,0,3,0,10,0,1,0,0,0,0,1,0,3,6,0,0,0,0,0,0,12,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,0,10,0,0,6,0,1,0,6,0,0,1,0,7,0,5,0,0,0,9,0,5,4,7,7,5,0,0,3,8,0,5,0,0,11,0,0,5,0,0,0,1,0,7,0,0,3,0,0,0,0,0,5,0,0,0,3,12,0,3,0,4,0,0,0,5,0,0,0,6,0,10,0,0,0,6,1,1,4,0,2,14,10,0,0,4,0,0,0,0,7,0,0,0,7,0,4,0,0,0,9,4,0,8,0,0,4,0,2,0,0,8,0,0
Srp19,8,1,0,11,2,14,11,1,15,0,1,0,0,13,3,8,0,7,9,2,4,9,5,9,2,7,2,4,5,0,0,7,9,7,2,0,0,4,14,8,9,5,3,0,4,4,1,0,3,10,3,0,1,0,12,3,2,4,9,0,2,4,3,2,9,3,3,0,8,1,2,7,11,2,1,13,0,0,7,11,0,3,9,6,1,0,2,5,0,1,4,5,1,0,1,7,2,3,11,2,2,8,0,3,5,4,2,0,8,11,16,0,0,14,13,2,21,5,5,0,10,4,9,14,0,8,4,7,0,9,5,0,0,0,2,0,0,0,8,5,2,4,2,0,8,1,8,4,2,9,0,12,0,10,0,17,0,2,8,13,5,0,14,4,0,4,3,0,9,0,17,1,10,8,10,9,7,2,14,0,0,6,9,16,3,16,21,1
Srpr,13,3,16,7,1,11,0,11,6,7,2,10,13,5,3,14,10,2,1,10,0,1,7,3,2,1,2,7,7,3,8,11,0,8,5,5,1,8,1,9,5,5,10,9,6,5,3,8,7,6,3,3,1,18,2,6,1,7,19,14,6,4,7,0,13,4,8,2,4,6,8,7,17,9,8,9,5,2,9,2,31,14,7,1,6,11,5,7,8,6,4,7,2,18,1,4,1,1,9,9,11,5,9,4,4,14,3,9,13,12,3,15,6,2,3,5,4,8,7,7,4,10,5,8,19,11,0,2,1,7,1,4,23,2,1,14,5,2,9,6,9,3,9,12,19,8,3,5,7,17,16,8,12,1,5,4,5,2,2,20,10,2,7,18,4,4,6,18,9,10,2,7,8,15,4,5,13,10,5,9,11,7,4,3,2,6,3,4
Srrm2,26,3,18,23,0,24,6,0,22,0,0,0,3,0,0,2,0,17,0,27,38,0,16,30,25,0,0,0,0,0,0,0,22,0,0,0,5,26,0,0,26,0,11,11,1,5,0,18,0,0,0,0,0,37,0,28,0,0,0,0,0,7,31,21,33,0,0,0,8,36,0,23,3,1,0,2,33,5,0,0,25,0,10,0,5,0,0,30,0,23,0,0,0,30,9,8,0,0,0,0,0,6,0,0,0,5,32,0,19,1,0,0,0,15,13,0,36,0,30,0,4,26,8,0,2,8,18,23,0,31,0,0,0,0,28,11,25,12,0,25,26,0,2,0,3,0,0,0,2,0,29,0,2,2,10,0,0,0,11,0,0,0,0,0,0,0,0,0,22,24,0,32,12,17,0,0,22,27,9,0,0,4,28,0,0,31,1,0
Srsf11,8,7,5,5,0,5,6,7,4,2,0,3,0,5,2,15,0,4,0,5,7,0,12,2,2,4,3,8,5,4,0,1,15,5,0,4,1,1,4,0,8,1,5,0,9,4,23,11,9,1,11,6,3,1,0,19,6,6,3,2,0,9,11,10,0,7,16,10,10,8,7,3,1,16,4,8,7,6,1,8,2,3,7,2,2,1,12,11,9,1,16,0,8,1,12,1,3,10,1,0,1,13,0,7,1,5,2,1,0,0,1,8,2,5,5,14,0,1,4,6,10,5,13,17,4,1,16,4,2,4,2,1,10,6,1,0,4,12,1,8,10,6,7,4,10,8,2,5,11,12,5,1,13,1,7,1,2,5,0,16,0,2,8,0,1,0,5,1,17,5,12,4,6,5,1,0,9,0,12,0,2,8,9,8,16,1,18,4
Srsf2,3,3,6,7,3,6,5,11,0,12,10,10,11,0,21,3,2,12,10,8,10,1,3,11,3,11,7,4,11,2,6,4,0,9,0,9,1,4,3,1,0,4,1,3,6,11,1,12,0,9,6,13,4,3,6,8,1,2,4,8,9,9,8,10,9,8,12,7,2,0,10,20,0,9,7,0,14,9,3,4,12,0,10,6,14,4,9,0,0,0,12,15,15,11,19,17,0,8,16,13,2,0,10,15,14,2,17,1,8,8,6,11,8,12,7,9,0,0,6,0,9,13,7,15,8,1,4,12,6,0,19,6,6,13,13,0,15,12,1,11,9,12,4,1,5,8,13,0,1,7,14,1,15,2,6,11,1,3,8,1,1,0,10,2,7,13,0,14,18,0,9,11,8,8,15,10,1,10,3,6,2,7,10,4,0,8,15,16
Ssbp1,14,20,9,14,0,4,15,19,17,9,10,3,7,5,3,12,8,2,3,9,10,11,5,15,11,17,19,15,15,1,4,8,4,29,11,2,3,9,8,18,13,7,12,11,3,4,17,10,11,7,4,5,4,20,5,8,16,8,14,5,10,9,18,11,5,4,12,12,1,10,7,14,1,11,18,11,4,13,17,7,10,10,6,23,11,7,24,15,18,15,5,5,5,6,2,12,12,21,23,3,12,3,16,6,7,25,3,2,14,8,13,3,24,6,0,7,11,13,20,8,17,23,11,6,17,7,0,4,10,4,10,10,5,4,13,2,1,15,4,10,14,12,11,7,15,12,7,11,20,5,7,4,11,12,7,32,12,29,5,4,11,16,12,13,8,6,10,19,16,3,7,8,0,10,20,14,14,3,10,6,7,4,6,13,11,9,9,1
Ssbp4,2,0,4,2,0,0,5,5,2,1,3,0,5,2,0,0,1,7,1,2,2,0,2,3,2,2,0,2,6,1,0,0,6,0,2,3,0,9,3,3,3,0,5,0,2,2,0,0,7,0,3,0,5,3,7,3,7,3,9,0,0,0,4,6,0,2,2,0,6,5,2,0,0,0,1,6,0,5,6,1,6,4,3,0,2,0,3,3,0,2,1,5,2,5,5,2,2,1,5,1,0,3,0,9,0,5,0,4,1,4,0,0,1,5,0,0,0,0,8,5,2,0,4,0,6,4,5,7,3,5,8,2,0,4,5,2,4,4,0,3,3,1,4,1,5,3,8,0,0,2,1,0,7,6,6,3,0,4,4,0,0,4,2,4,1,0,2,3,6,3,5,0,3,0,3,2,1,4,2,0,0,2,4,0,1,1,0,0
Ssrp1,0,0,20,2,15,2,6,17,4,7,1,0,7,1,8,7,0,4,10,24,2,18,2,9,26,5,0,15,14,13,9,0,20,21,10,20,16,31,4,15,12,19,1,2,20,8,8,15,11,1,9,4,9,11,20,18,19,23,16,22,18,5,1,20,5,0,3,21,8,4,11,11,1,23,27,4,4,24,14,2,6,31,16,20,18,2,30,21,31,0,8,3,11,21,3,10,17,12,0,18,1,25,17,13,3,14,15,23,11,12,1,2,11,2,12,15,16,20,9,6,25,14,3,19,0,3,0,18,16,10,16,3,2,11,13,6,0,9,16,2,21,6,15,1,20,14,0,2,0,8,19,3,1,2,15,8,15,3,16,14,11,25,6,3,5,11,21,18,1,1,12,12,21,21,16,9,8,7,23,17,4,31,0,9,21,0,7,9
Ssu72,5,5,1,8,8,7,2,1,4,4,3,4,11,10,10,4,1,4,4,2,16,8,6,11,5,5,7,1,5,3,2,16,5,3,4,5,2,3,13,2,4,3,6,9,3,4,6,6,6,9,12,6,4,2,8,1,12,5,3,3,2,5,9,7,11,7,5,7,7,2,6,3,6,2,11,4,7,3,7,7,7,5,0,6,0,0,11,4,4,3,5,2,2,6,3,6,4,10,4,5,6,1,3,13,1,5,8,5,5,0,8,3,2,8,3,8,5,9,6,8,4,3,5,7,1,7,1,10,15,9,6,6,5,1,5,7,12,2,5,7,5,2,1,3,5,6,2,0,4,2,0,6,10,7,13,10,8,1,4,5,5,8,9,7,8,6,6,1,9,5,8,5,2,5,0,3,5,11,6,9,6,3,1,3,9,0,11,3
St13,13,6,23,12,13,3,14,4,11,8,3,12,19,4,22,13,6,5,12,10,7,4,5,19,1,21,11,27,27,21,0,1,16,6,7,21,10,2,2,4,20,2,2,20,5,9,1,3,12,3,2,35,8,6,18,21,25,13,14,7,8,8,23,5,3,15,9,0,9,10,4,3,6,5,14,25,17,2,12,5,0,18,0,0,5,26,7,5,1,6,8,18,3,14,1,19,10,16,5,2,21,33,1,9,5,13,18,24,4,7,3,9,27,3,8,15,1,16,11,10,23,3,0,13,4,5,16,2,6,26,19,12,10,18,25,9,3,8,37,4,11,11,0,3,6,0,1,6,23,7,9,32,20,29,5,3,16,2,1,6,14,7,8,12,1,5,0,7,19,16,16,6,3,15,0,0,0,9,3,13,26,2,24,1,1,2,17,6
Stoml2,17,2,4,9,3,0,4,4,11,3,2,0,7,6,3,0,1,13,4,7,3,4,9,1,14,1,0,9,1,12,1,9,12,7,4,6,0,15,4,3,2,0,0,3,3,2,6,1,10,2,5,1,16,7,1,9,21,1,3,4,0,0,3,6,9,1,12,3,1,11,9,3,5,6,8,5,13,1,5,4,3,8,5,10,10,2,4,8,0,0,15,11,13,5,6,4,4,3,12,6,8,7,3,0,7,1,8,14,2,3,0,8,3,5,7,3,4,8,0,10,1,10,4,0,2,6,3,7,1,1,14,11,5,3,1,10,9,9,3,2,13,13,20,8,0,4,1,3,1,0,1,8,2,12,2,15,6,9,3,12,4,1,10,0,1,0,1,1,15,1,0,5,7,1,10,5,7,5,3,4,2,15,0,0,1,2,1,4
Sugp1,0,0,0,0,0,0,0,2,8,3,2,0,5,1,1,6,0,4,0,0,6,0,0,4,1,2,4,0,1,3,4,0,4,0,3,0,6,4,0,4,0,2,4,0,0,2,3,6,1,2,3,5,0,3,9,7,3,5,1,0,6,2,0,4,0,4,1,1,0,6,4,2,2,4,1,1,1,5,2,2,2,1,5,4,5,0,2,1,1,4,0,5,0,5,0,2,6,1,0,7,1,1,6,1,4,0,8,1,1,0,4,2,0,1,5,1,1,4,3,4,0,0,2,1,0,1,1,1,5,7,2,3,3,7,0,0,5,0,3,0,0,0,1,2,6,5,0,6,3,2,1,0,1,8,0,3,0,6,1,3,2,5,4,3,1,2,0,0,2,3,8,4,0,3,5,4,0,3,6,7,3,4,8,4,0,5,1,0
Syncrip,7,0,0,6,0,4,0,6,2,5,0,7,0,2,1,0,4,1,3,0,0,0,1,6,3,6,0,7,0,1,0,0,4,5,4,7,0,0,6,2,0,2,7,4,8,6,0,0,2,6,9,5,0,1,6,0,0,0,0,4,0,1,0,0,9,0,3,8,0,7,0,5,0,0,0,7,4,0,8,3,0,1,0,7,4,4,9,0,4,5,0,0,3,9,0,4,0,4,0,6,4,0,10,0,0,0,2,4,0,2,3,3,5,3,0,10,0,1,6,5,9,6,10,0,0,0,0,0,3,5,9,0,1,0,0,0,10,0,0,0,6,12,3,5,6,5,1,0,1,2,1,0,4,5,0,1,0,7,0,0,5,0,0,3,0,3,2,0,3,8,7,5,0,9,0,0,0,2,1,3,0,9,1,6,9,0,8,2
Taf7,10,2,8,9,4,0,10,2,0,8,23,5,0,4,1,1,15,10,9,14,11,1,11,0,1,9,2,6,5,15,9,0,1,5,8,8,0,0,1,4,7,2,6,0,6,8,8,8,8,5,3,14,11,11,4,9,9,3,0,8,9,7,5,15,6,0,8,12,8,1,3,1,10,4,9,9,9,5,1,1,7,2,9,5,16,10,10,4,5,0,8,10,12,8,0,8,6,9,14,13,7,1,8,7,1,0,15,10,7,15,1,10,9,6,10,8,6,13,17,0,4,12,4,16,1,1,6,6,0,8,8,4,19,12,4,11,1,4,4,3,15,8,2,1,8,0,13,6,6,4,7,3,5,3,12,9,7,12,13,2,8,4,1,8,8,9,4,10,4,7,8,2,4,17,8,10,6,2,9,5,21,0,4,8,0,8,15,10
Tbc1d13,18,8,6,0,20,0,13,12,0,0,15,0,0,0,16,8,16,6,14,0,8,0,8,0,9,3,0,15,0,3,0,0,0,0,0,1,0,0,15,0,15,0,12,1,11,17,2,21,23,8,18,14,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,4,0,0,15,0,7,0,0,0,16,0,0,0,0,15,8,4,0,19,12,8,0,0,3,0,15,0,0,11,0,3,0,11,0,0,1,6,13,0,0,0,0,0,0,10,0,0,0,0,17,0,0,5,0,0,16,0,17,0,14,0,12,0,0,15,0,14,3,6,14,0,0,0,0,8,0,1,17,0,4,0,13,0,13,10,0,0,7,0,0,0,0,0,3,0,0,0,0,0,16,0,15,0,25,0,0,0,0,5,0,0,0,0,0,0,17,0,4,11,7,0
