Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188,cell189,cell190,cell191,cell192,cell193,cell194,cell195,cell196,cell197,cell198,cell199,cell200,cell201,cell202,cell203,cell204,cell205,cell206,cell207,cell208,cell209,cell210,cell211,cell212,cell213,cell214,cell215,cell216,cell217,cell218,cell219,cell220,cell221,cell222,cell223,cell224
Oxct1,4,4,0,5,5,15,20,5,6,7,1,4,6,6,0,1,0,0,6,0,3,7,6,3,2,2,3,2,6,4,3,0,0,0,1,0,1,9,11,11,1,7,5,3,3,6,6,6,0,0,4,2,4,14,7,0,2,8,5,1,2,1,0,0,3,0,4,11,0,26,0,9,10,9,0,11,5,0,0,6,0,0,9,2,0,0,3,0,5,2,5,7,5,2,0,3,2,2,3,6,1,4,0,2,1,4,0,3,11,8,10,0,2,10,18,8,0,9,2,6,1,0,9,5,0,4,4,2,0,4,1,7,0,0,0,0,0,6,12,5,0,1,6,2,0,11,1,0,4,6,8,1,3,6,4,3,3,8,3,7,4,3,4,1,11,4,1,0,4,2,0,2,8,0,6,0,0,2,5,0,2,3,6,1,3,7,0,2,10,12,10,3,2,3,4,7,0,0,11,3,4,2,3,6,8,4,3,0,1,9,2,5,0,1,2,2,0,1,5,5,8,0,3,4
Nipbl,0,1,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,10,2,0,0,4,0,0,10,5,0,10,0,0,1,0,0,0,0,0,0,0,0,8,10,3,0,2,0,0,3,11,0,1,0,0,0,0,0,0,0,0,0,0,33,13,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,8,18,0,0,12,2,0,11,4,0,9,0,0,0,0,4,10,0,6,0,7,0,0,0,20,0,0,0,10,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,5,5,0,0,9,0,3,0,0,0,0,0,4,11,12,0,0,2,0,4,0,0,1,14,0,0,1,0,3,0,7,0,0,0,0,0,7,0,0,10,0,4,0,0,0,0,0,0,6,3,3,0,8,0,0,0,5,0,20,0,7,0,0,0,0,0,0,0,0
Brix1,7,9,16,9,2,12,3,10,3,12,12,10,7,3,3,7,1,1,12,1,9,6,7,2,1,9,21,13,20,14,7,5,7,0,7,25,7,17,20,6,4,16,11,9,0,7,16,4,9,3,4,11,8,9,10,3,11,1,17,12,0,12,4,3,4,0,0,15,9,11,8,29,32,9,7,5,8,7,0,10,6,0,6,0,19,7,11,0,2,5,21,4,9,13,2,11,7,1,6,19,6,10,10,7,4,9,2,19,12,14,7,1,6,12,20,5,0,6,12,4,0,0,11,1,1,0,6,3,2,3,5,5,0,0,1,17,1,5,7,6,2,0,5,10,3,17,3,6,3,8,6,0,1,6,7,15,10,23,1,9,5,3,15,0,4,2,0,12,14,11,8,4,6,3,15,0,4,12,10,2,0,2,5,1,3,3,4,14,15,3,4,11,6,2,7,5,1,3,5,4,9,9,0,3,3,7,13,2,5,2,5,17,8,8,13,18,0,3,7,5,13,2,0,3
Cct5,38,23,31,17,19,32,7,4,12,15,28,21,21,17,43,15,0,8,8,0,23,10,11,12,11,5,31,29,44,24,30,17,27,8,27,16,0,37,46,18,25,25,19,0,1,35,40,24,36,11,9,66,2,8,33,25,29,5,48,5,7,35,5,0,38,2,7,47,15,78,14,34,45,0,27,15,81,11,9,28,10,0,17,11,26,23,22,0,7,11,23,13,39,18,12,10,16,7,30,33,14,19,11,15,12,5,12,33,35,48,31,0,23,44,61,17,0,12,20,15,0,0,4,0,0,5,23,5,5,14,7,18,6,7,2,8,3,11,20,12,5,6,15,9,0,25,6,0,12,23,9,0,0,5,21,31,23,12,7,38,20,9,12,26,9,25,5,15,24,16,15,11,29,9,19,7,4,33,20,0,14,6,23,15,11,12,6,29,19,15,2,26,4,11,24,25,2,20,19,4,10,9,17,0,28,40,22,10,8,21,17,37,9,15,16,48,6,8,15,29,14,0,11,8
Polr2k,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,1,0,0,0,4,0,4,0,7,0,0,0,0,0,0,0,8,0,0,9,0,0,5,0,4,1,0,0,0,0,5,0,0,6,8,0,10,3,0,0,5,0,0,0,0,5,0,0,0,0,7,0,0,3,8,4,0,5,0,0,0,0,9,0,0,3,9,0,0,0,6,3,0,0,0,2,0,0,0,3,1,0,0,2,4,1,2,0,0,0,0,1,0,6,0,3,2,1,0,0,3,4,7,3,0,0,3,0,1,0,0,11,1,1,3,3,0,4,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,2,8,0,4,2,10,0,0,4,1,0,0,0,0,2,3,2,5,6,0,0,0,0,6,0,4,6,0,0,4,0,0,6,8,0,0,1,0
Zfp706,3,0,21,7,3,39,13,12,15,17,27,6,13,4,24,10,5,6,0,4,5,12,6,0,6,7,14,8,18,15,0,13,4,1,0,15,1,9,47,11,13,0,4,9,0,32,2,7,8,9,8,11,6,20,8,8,28,2,19,0,9,16,7,7,5,0,0,32,3,22,12,19,22,7,13,10,36,1,10,4,0,2,11,10,12,11,12,4,13,9,10,2,5,9,10,4,5,12,13,8,5,5,6,0,3,5,7,18,11,11,9,4,23,20,46,20,1,7,19,6,4,0,5,10,1,2,14,11,6,6,9,8,7,0,2,1,2,9,7,7,5,1,6,11,0,16,10,4,0,9,8,1,2,4,7,13,8,5,11,15,6,1,7,8,13,10,0,2,13,15,1,10,12,0,24,5,6,5,13,0,0,8,11,5,16,18,0,20,20,21,3,15,8,4,23,21,18,3,9,8,3,10,3,1,13,14,4,10,11,5,0,22,12,5,3,11,0,0,17,16,7,6,0,1
Eif3e,0,0,0,0,0,18,38,6,0,7,23,0,0,4,0,15,0,0,0,0,0,5,9,21,0,0,29,0,11,0,30,4,0,5,0,10,0,0,5,0,0,0,8,0,20,17,9,0,11,0,0,8,0,6,6,20,12,0,12,0,18,4,4,0,0,4,0,0,9,28,6,13,23,0,2,0,9,3,14,10,0,5,10,4,1,6,9,0,4,0,2,9,7,7,0,6,1,0,8,5,0,6,14,8,5,4,5,4,15,3,3,1,9,3,15,17,0,3,9,0,0,3,2,0,0,4,0,0,2,7,6,2,0,11,7,0,0,1,0,4,0,0,0,1,6,5,9,14,2,10,2,0,0,2,8,8,0,0,4,0,3,0,15,7,12,8,0,12,5,10,0,0,4,4,10,0,2,16,4,0,0,4,0,0,0,0,0,0,3,0,4,4,0,0,5,14,0,0,0,0,4,2,11,0,5,2,0,4,1,6,8,0,0,6,2,7,4,0,0,8,3,0,0,8
Mrpl13,13,10,11,7,11,22,16,18,6,18,6,2,6,0,9,14,0,6,0,1,13,6,15,11,10,5,15,2,21,3,11,14,8,15,2,8,4,7,19,2,10,6,9,1,7,11,9,26,7,5,9,13,4,16,10,13,18,3,12,0,2,14,3,0,9,2,3,8,2,11,10,29,30,9,10,8,22,4,6,10,9,0,8,10,9,10,13,0,7,6,2,0,5,10,2,9,11,1,7,11,7,17,4,10,2,3,2,7,6,9,9,5,19,23,21,19,2,9,13,3,0,1,5,3,3,5,7,1,3,8,2,4,0,2,4,10,4,9,6,4,3,2,5,1,0,8,10,0,4,5,4,0,0,3,4,8,7,6,4,9,4,2,5,9,4,5,6,7,4,10,3,6,16,0,13,7,0,6,8,2,6,9,2,4,5,9,1,15,6,8,3,10,2,7,4,9,2,5,10,4,8,7,3,6,9,5,6,4,8,2,16,11,8,3,4,17,2,2,15,8,5,6,2,0
Asap1,6,14,9,7,3,16,11,0,4,11,4,1,2,6,5,2,0,0,0,0,0,3,7,6,0,12,20,1,11,0,3,10,19,0,13,0,0,0,1,4,5,4,6,0,2,5,10,25,1,9,2,2,1,0,3,2,1,3,9,2,3,8,0,3,4,0,0,0,0,0,16,16,12,0,0,8,2,0,3,6,0,0,0,0,7,9,5,0,0,0,0,0,14,4,10,7,5,4,0,3,2,0,9,0,3,2,0,16,4,0,14,0,9,8,23,0,4,2,9,4,0,2,0,0,0,0,8,0,0,10,12,4,1,0,3,1,0,2,4,0,0,3,8,3,7,12,5,8,1,3,6,4,0,0,5,2,5,7,1,16,19,2,4,5,4,11,0,9,10,6,3,0,14,0,9,3,0,13,3,0,0,3,5,2,3,2,2,22,4,5,0,4,0,9,8,9,3,1,2,3,4,7,0,5,9,15,4,4,1,3,4,5,0,9,4,10,0,0,6,0,13,2,0,4
Puf60,12,2,5,9,3,27,5,0,7,6,10,13,10,0,11,10,0,3,4,0,16,5,13,0,4,0,36,6,16,10,11,11,1,0,0,21,0,0,16,0,0,18,0,0,0,7,0,1,10,0,0,2,2,21,10,0,18,6,15,0,15,27,1,0,14,0,0,0,5,1,10,3,10,0,0,0,19,0,0,13,0,0,10,4,9,6,17,0,0,8,6,9,4,12,0,13,0,0,10,12,0,14,8,1,0,3,0,6,7,1,2,0,0,14,30,13,0,1,15,3,0,0,0,0,0,4,0,0,0,10,0,7,3,0,0,6,0,5,0,7,0,0,15,7,0,4,4,0,6,7,2,1,0,0,5,14,14,3,10,12,6,4,1,7,8,2,0,2,6,12,0,2,9,2,10,1,0,2,11,0,0,0,9,0,10,20,2,1,8,9,0,7,0,7,9,10,7,5,4,5,0,3,6,0,16,6,10,3,0,0,5,14,5,10,5,15,0,0,11,12,4,0,0,0
Exosc4,7,5,9,0,0,14,2,0,9,0,11,0,5,2,1,3,0,3,7,0,5,6,5,0,0,13,30,14,2,3,0,8,1,0,3,10,3,0,0,6,5,6,0,0,7,0,7,11,5,0,3,5,2,7,13,8,6,11,0,1,8,0,2,0,7,2,0,0,0,13,7,6,0,0,3,0,10,0,2,3,0,1,9,2,3,3,6,1,3,3,1,2,2,5,0,11,2,0,3,11,6,8,0,1,0,0,0,14,3,9,2,0,7,4,28,11,1,2,2,2,3,2,0,2,1,0,2,7,0,3,0,6,0,0,0,3,9,5,3,0,0,2,6,4,0,13,1,0,2,5,3,3,4,0,1,11,8,1,1,7,5,0,4,6,12,1,1,4,8,5,5,0,1,0,3,5,1,2,0,0,0,0,6,8,5,2,2,0,2,3,4,6,5,0,4,3,5,1,8,0,0,2,6,1,4,0,6,3,0,4,3,6,3,2,5,9,0,1,4,14,6,0,0,0
Myh9,18,8,18,18,21,23,20,17,31,37,41,6,4,17,14,9,3,8,1,4,18,8,44,21,10,33,42,14,23,17,23,38,22,27,21,22,2,33,56,18,31,20,4,18,14,39,23,18,32,3,16,27,6,36,54,42,6,8,27,2,30,19,6,3,32,3,0,3,12,54,12,88,29,20,28,20,39,7,5,32,3,1,19,13,29,28,23,0,4,14,26,11,26,23,2,55,9,8,16,20,20,35,31,19,8,18,4,34,28,15,24,0,18,22,70,19,0,11,15,10,4,5,2,11,8,8,20,19,9,30,10,9,5,1,1,2,0,16,27,6,0,0,21,16,6,25,19,7,4,14,7,10,4,5,24,27,7,12,15,21,8,13,9,10,16,16,3,14,33,15,21,10,16,0,12,5,9,12,21,1,8,7,20,25,41,6,6,22,10,28,2,14,10,18,26,11,4,12,13,9,7,14,25,11,17,49,26,11,5,4,7,21,12,12,20,12,0,0,13,31,31,31,11,9
Rps19bp1,0,4,5,14,3,16,5,7,21,6,10,3,5,4,2,3,2,1,14,0,2,5,11,0,0,5,12,12,5,4,10,6,2,3,2,7,2,4,7,0,4,5,2,2,5,7,0,4,9,1,4,4,0,10,2,9,9,4,11,9,0,2,0,0,4,2,5,14,0,7,11,28,25,8,2,5,14,2,0,5,5,2,7,0,4,5,12,7,3,6,2,2,9,10,0,6,0,8,2,7,0,5,0,3,1,7,0,8,6,4,4,0,8,14,8,0,0,4,3,7,0,2,3,2,1,5,5,1,0,1,4,2,3,3,0,1,0,1,3,9,2,3,3,10,3,14,1,0,0,3,0,0,0,1,5,2,2,6,3,12,4,0,2,2,5,7,0,2,8,8,2,4,3,0,10,8,0,1,3,0,0,1,2,6,2,1,1,5,8,6,1,6,6,3,8,3,4,7,4,4,3,2,3,2,14,10,8,6,0,2,3,13,0,9,12,8,0,1,6,6,6,0,2,1
St13,0,10,12,13,12,19,13,5,12,14,0,12,7,0,20,6,0,8,11,0,7,5,23,18,0,0,24,12,8,0,4,0,6,0,0,12,10,7,9,11,3,18,0,8,0,13,23,13,10,5,0,17,5,14,14,0,7,0,4,0,12,14,0,0,9,0,0,17,0,0,4,20,7,8,0,9,13,18,0,4,0,0,17,11,0,12,4,0,0,0,15,5,2,17,0,15,0,7,0,0,7,17,7,7,6,5,0,10,21,12,0,0,1,0,17,17,0,1,7,2,0,0,0,0,0,0,3,0,0,6,0,0,5,0,5,0,0,5,2,12,0,0,2,19,0,15,0,0,4,14,1,0,0,5,0,1,7,6,9,11,0,7,7,8,18,8,0,0,6,3,3,3,12,0,0,0,1,0,0,0,0,9,9,5,11,8,0,10,15,16,6,10,0,11,4,11,8,0,8,3,7,5,2,4,8,5,1,10,0,0,0,20,0,6,0,8,2,0,11,9,4,12,0,11
Plxnb2,0,8,9,0,0,20,13,0,5,4,4,0,7,0,10,3,0,0,7,3,9,2,11,7,0,25,12,4,9,0,5,0,8,0,0,14,1,13,12,0,13,0,0,0,2,9,6,0,9,0,7,25,0,6,24,0,10,0,10,0,5,10,0,0,8,0,0,0,5,32,7,11,19,5,5,0,7,0,0,4,0,2,7,3,4,4,7,4,1,5,14,5,8,2,0,7,0,2,5,6,1,7,7,8,3,6,1,5,13,4,2,0,5,1,19,5,0,3,6,0,2,0,7,2,3,2,5,0,2,5,1,5,0,1,0,5,0,5,2,2,0,2,10,5,0,13,6,3,0,7,2,4,1,2,17,8,13,5,7,1,7,7,3,5,8,4,6,4,5,4,6,5,6,0,7,2,0,6,7,3,0,2,5,2,8,0,0,9,3,4,0,6,0,9,2,3,1,5,0,5,0,4,13,0,1,2,14,8,5,0,1,11,7,5,9,3,0,5,8,3,0,1,3,1
Fkbp11,7,0,0,1,9,0,0,5,8,5,16,1,6,6,7,3,0,0,4,2,3,12,0,4,0,4,14,12,5,2,21,20,5,4,0,0,0,12,14,8,3,0,0,0,7,11,2,4,5,0,0,9,3,17,2,0,4,0,5,2,3,4,0,3,1,0,3,12,2,3,0,26,14,5,2,2,14,1,0,2,0,0,15,0,7,7,19,0,4,6,5,1,2,9,0,2,2,1,3,9,11,6,0,8,6,5,7,7,7,5,8,5,3,1,24,1,2,6,8,3,1,5,4,4,3,1,12,2,0,13,2,2,1,1,1,0,7,0,7,2,5,0,4,8,0,13,0,0,3,14,4,3,3,2,5,10,3,0,9,9,4,5,4,1,6,5,2,4,8,6,0,1,3,1,9,0,2,11,8,0,2,10,4,2,10,0,0,9,4,6,0,6,0,0,2,10,6,0,0,1,0,3,5,2,9,4,4,0,1,2,0,8,0,0,17,16,0,1,6,10,7,11,5,4
Itga5,9,56,4,33,12,56,18,10,7,39,46,4,7,13,32,4,5,8,7,0,2,5,18,0,3,8,23,37,34,21,12,8,4,0,10,42,2,24,17,23,51,8,5,0,4,26,6,13,25,0,16,13,24,18,50,87,15,0,58,28,43,19,1,1,8,1,3,18,15,19,19,73,0,17,5,9,8,4,4,12,7,0,20,8,23,56,73,5,0,6,18,8,25,83,29,7,29,3,9,19,59,19,0,18,0,11,26,13,21,13,10,0,23,24,69,16,0,7,24,2,8,0,9,8,0,0,11,15,0,34,2,19,15,3,0,0,8,29,18,3,0,0,29,28,0,21,0,11,17,6,10,0,8,9,23,42,27,22,6,26,7,2,18,22,67,21,4,0,4,38,9,8,5,2,19,7,0,14,13,0,0,0,26,21,12,8,9,30,15,19,1,13,30,22,6,36,26,15,5,11,9,7,27,3,15,29,19,4,8,1,18,33,3,11,5,42,0,6,33,57,40,32,0,1
Rsl1d1,9,0,10,2,9,26,17,4,6,2,18,2,5,3,7,8,1,6,6,0,9,2,5,0,2,0,31,1,25,12,11,25,7,0,4,21,4,14,22,2,7,13,0,9,0,15,6,36,30,8,8,11,5,10,2,0,24,1,29,0,5,5,0,3,2,4,1,13,6,6,2,35,35,14,9,0,9,3,0,9,3,0,7,3,18,8,16,2,7,9,9,3,15,17,0,13,8,11,16,6,5,7,2,18,4,7,3,8,9,21,11,1,11,14,17,7,0,4,16,12,5,0,4,8,3,6,8,4,3,3,10,12,4,0,2,1,1,5,8,7,0,2,5,10,0,10,2,4,5,8,4,0,6,4,7,8,10,3,16,11,13,5,12,1,3,2,1,10,7,14,10,6,7,0,18,0,0,18,7,0,5,1,7,5,0,6,2,2,13,6,1,15,4,10,9,8,4,4,7,9,1,4,2,5,11,24,12,4,3,3,11,10,6,2,5,10,1,0,11,5,8,0,0,5
Eif4g1,4,9,3,7,15,33,32,13,29,17,25,4,12,4,9,4,0,2,4,0,8,20,7,2,0,14,21,9,8,0,7,11,1,14,20,17,0,11,51,21,16,2,9,5,0,25,19,12,9,0,5,16,4,13,23,6,12,4,9,0,6,7,0,0,25,0,0,8,4,29,23,12,19,0,15,32,19,6,1,12,0,0,18,3,12,16,11,0,0,3,2,0,12,7,1,13,6,5,19,14,22,16,6,3,10,10,0,3,9,19,3,0,8,12,17,11,0,8,8,1,0,0,9,1,0,5,17,1,0,5,4,17,0,0,0,2,0,1,6,5,0,0,18,6,0,9,4,0,6,10,5,0,0,2,19,13,6,10,10,10,6,5,6,14,9,5,1,9,13,3,1,11,8,0,6,0,3,13,4,0,0,4,5,1,9,3,0,14,9,6,0,13,0,9,23,2,3,3,15,4,7,2,11,2,12,23,9,9,1,0,5,6,2,0,12,17,1,0,11,7,11,17,3,4
Tnk2,11,10,11,7,7,16,1,4,12,6,3,0,6,2,3,6,0,0,4,0,4,0,0,4,0,2,14,11,11,12,6,8,5,3,12,11,2,7,6,4,2,2,10,0,4,12,15,0,7,0,4,6,1,11,10,7,3,3,22,0,7,8,2,0,5,0,0,21,0,11,5,13,23,0,0,5,7,0,0,1,4,0,11,1,4,6,13,0,1,0,1,3,10,5,0,0,3,2,8,6,1,1,4,0,1,5,2,2,7,6,1,0,10,10,12,2,0,2,7,0,0,0,2,3,0,2,0,0,0,6,0,3,3,4,5,0,6,2,7,2,0,0,9,6,3,0,0,0,4,4,0,0,0,0,2,10,7,9,1,6,5,0,3,10,4,4,2,1,3,10,3,6,2,2,4,4,0,4,2,0,0,0,6,4,5,3,2,2,5,3,0,6,12,0,6,1,2,4,5,0,5,6,3,2,2,4,7,1,0,1,4,8,5,3,1,11,1,2,5,11,3,22,2,1
Filip1l,0,0,0,13,1,13,0,1,0,6,2,0,2,6,3,0,1,0,0,2,0,0,8,0,0,0,10,4,6,0,2,5,0,3,11,0,5,1,0,0,0,15,5,2,6,12,4,0,11,0,4,1,4,12,13,0,0,0,4,0,3,4,0,1,3,0,0,0,0,8,0,10,0,0,0,0,0,1,0,0,0,0,5,0,2,5,8,0,2,0,10,0,4,6,0,0,0,0,0,0,5,0,2,7,0,0,0,1,7,0,0,0,0,1,15,3,0,0,4,2,0,0,0,4,0,0,2,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,2,3,0,2,1,2,1,0,0,0,0,5,3,3,0,0,3,4,0,1,3,0,0,1,3,2,5,0,1,9,0,4,2,6,0,3,0,3,4,7,4,1,0,0,7,0,2,0,2,0,6,1,6,11,6,2,4,2,3,2,0,0,5,4,0,0,0,7,3,1,6,0,4,0,0,0,0,2,3,1,1
Cct8,41,18,20,0,19,42,42,44,35,58,22,19,22,34,0,2,5,5,26,0,10,48,19,0,0,27,55,49,45,10,56,23,0,24,14,11,0,61,59,13,32,21,2,0,1,36,23,58,23,0,24,23,11,45,70,0,33,28,26,3,9,32,0,0,34,0,12,46,6,39,16,61,53,0,0,40,64,0,7,8,0,0,32,16,34,18,24,0,20,0,34,0,37,12,13,29,0,4,39,17,21,26,24,27,6,11,0,17,39,30,13,0,41,36,36,24,0,18,9,8,0,0,0,0,0,0,29,23,0,22,0,12,0,10,0,12,0,18,33,15,13,0,26,22,7,39,0,8,13,27,17,0,0,0,13,51,9,13,20,30,20,12,26,16,40,23,0,12,28,22,0,14,14,0,42,0,0,15,23,0,4,3,19,0,9,19,0,30,1,18,2,27,0,13,26,8,11,19,24,10,9,3,0,0,5,17,14,0,0,24,0,30,14,34,24,43,5,0,31,37,21,0,0,0
Hmgn1,72,61,57,0,12,112,79,39,77,84,93,5,15,0,41,47,8,9,0,0,13,38,3,4,11,19,103,24,45,58,47,24,12,13,60,21,0,24,93,13,25,47,0,0,13,37,79,111,16,32,21,77,0,40,16,0,36,20,47,8,33,67,3,0,58,0,10,0,39,26,28,124,70,0,29,74,28,0,0,25,0,0,9,4,31,39,51,2,3,8,20,11,24,28,12,29,15,0,44,41,8,51,20,8,7,23,9,50,46,24,22,4,38,26,66,24,0,46,48,26,0,0,20,14,3,5,28,15,0,11,3,25,4,6,0,12,3,6,5,9,0,0,15,45,2,46,10,3,10,35,27,0,0,10,39,14,16,27,20,34,17,31,22,15,24,17,6,9,42,8,8,33,20,1,8,9,1,7,68,0,0,17,44,7,22,20,0,39,20,37,17,33,6,9,62,29,17,46,32,34,5,7,31,3,35,27,52,19,0,8,13,32,11,41,40,30,9,6,29,77,47,0,8,23
Sod2,0,16,15,5,6,23,28,11,0,14,13,0,5,2,28,6,0,7,0,0,2,5,9,0,2,16,17,12,14,13,39,18,0,13,23,32,0,41,26,8,29,16,17,0,0,9,20,34,42,8,3,32,5,34,12,14,46,16,22,0,24,17,0,0,26,2,21,11,0,78,27,45,18,0,11,0,11,19,0,21,0,0,20,0,26,14,15,0,3,31,22,3,26,10,7,29,0,8,20,41,17,6,8,17,0,10,0,20,7,28,17,0,22,12,18,11,4,0,18,8,0,0,11,0,0,0,6,11,0,6,0,15,0,9,0,0,2,1,6,40,4,3,15,7,14,13,14,0,15,21,4,0,2,0,14,14,12,4,12,0,10,24,7,0,26,4,0,0,17,9,2,6,8,6,22,0,0,8,0,0,0,0,11,6,20,11,0,0,19,29,0,16,0,13,17,17,8,14,16,0,7,0,8,0,9,22,21,18,9,4,17,22,14,12,39,16,0,0,15,14,0,17,16,0
Traf7,0,0,0,11,0,0,0,8,0,6,28,0,10,0,28,14,0,0,5,0,10,4,0,23,0,0,32,16,0,0,1,0,5,0,2,0,1,37,10,16,0,0,0,0,0,17,0,6,7,0,15,0,0,15,0,11,1,3,0,0,0,0,0,0,2,0,0,0,8,53,10,23,0,0,0,24,11,0,7,10,4,0,16,0,4,9,1,0,16,0,11,0,4,7,0,4,0,6,0,4,0,21,26,0,11,3,10,14,11,0,0,0,11,4,17,0,1,0,12,0,10,0,0,8,0,12,3,4,0,5,0,0,6,0,0,6,5,7,3,0,0,0,8,3,12,16,12,0,0,0,0,10,0,0,8,0,9,7,0,1,5,0,12,0,7,0,0,12,18,5,0,4,10,0,0,0,3,0,0,0,6,0,0,0,0,1,9,0,10,0,4,11,2,0,1,0,0,6,11,0,6,7,3,0,9,0,12,1,0,1,3,23,7,3,8,24,0,0,4,6,7,0,0,8
Bag6,0,0,7,2,4,21,15,3,0,20,9,0,0,3,4,0,0,5,4,7,7,5,23,1,0,8,6,6,14,7,2,4,3,2,8,0,0,4,9,14,11,10,0,7,0,9,4,8,9,3,4,7,0,12,9,0,7,7,0,0,5,8,1,0,0,0,0,0,0,19,4,23,8,7,0,3,17,0,5,3,0,0,8,4,4,4,12,0,0,0,6,0,10,12,0,9,0,4,11,4,1,7,4,2,0,3,0,10,11,3,5,0,7,6,8,4,2,9,5,3,0,3,0,0,0,5,6,0,0,4,0,7,2,0,2,0,1,4,7,4,1,0,6,5,0,6,3,5,1,3,5,0,0,0,6,7,5,2,5,3,2,0,8,4,7,7,0,4,7,7,0,3,11,1,9,0,1,7,4,0,0,2,6,0,5,6,2,6,0,3,5,4,0,0,4,5,0,4,6,1,3,6,3,3,7,16,4,5,0,0,2,6,4,5,12,11,1,1,4,11,3,0,1,2
Rpp21,2,4,6,0,0,15,25,10,7,5,0,7,8,0,13,0,0,0,4,5,5,1,9,10,3,6,9,4,10,8,19,8,2,9,8,10,5,13,18,3,4,0,22,2,2,2,0,0,3,0,3,7,0,8,11,0,13,0,2,0,13,7,0,6,7,0,17,10,6,26,0,15,4,9,21,4,9,12,8,6,3,2,2,7,7,7,0,3,4,4,12,8,4,12,1,9,4,5,5,21,13,8,6,7,2,1,6,5,3,1,11,8,5,4,14,4,1,4,8,6,2,1,4,4,0,3,4,2,5,2,6,7,3,0,7,3,2,1,12,2,4,4,6,8,1,6,1,4,5,2,0,5,3,1,5,10,5,1,0,2,7,5,0,5,12,2,9,6,19,5,10,5,1,2,8,2,1,8,14,1,3,4,3,5,6,5,7,2,10,16,2,12,0,2,6,3,2,1,6,4,6,6,2,1,8,13,0,8,2,5,9,6,2,0,9,7,2,5,6,9,7,2,4,3
Mrpl14,0,8,3,8,1,12,0,0,1,0,22,6,4,10,9,0,0,0,3,0,3,13,0,10,0,9,19,17,12,0,9,0,7,0,7,11,8,12,22,3,7,0,12,3,0,16,2,0,17,0,0,3,0,15,2,11,5,11,0,3,3,3,4,10,0,0,0,0,0,22,3,12,0,15,9,0,11,12,5,3,1,1,3,8,0,7,13,3,4,8,3,3,1,4,0,9,3,5,4,5,1,6,9,0,4,6,5,1,0,8,6,2,2,1,8,9,2,6,3,0,2,12,7,5,0,0,3,0,0,0,2,1,2,5,3,1,3,4,4,1,4,0,3,4,5,11,15,1,3,6,3,0,0,0,1,3,1,0,3,8,4,0,0,5,1,2,1,4,5,2,4,4,6,2,0,3,0,4,2,4,0,0,3,4,2,7,0,6,3,2,2,8,2,6,4,0,2,4,0,1,0,2,1,0,6,6,6,2,7,2,1,3,4,0,4,7,0,0,5,5,3,12,0,4
