Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Psmd13,8,6,2,2,2,3,3,5,12,3,8,7,9,15,0,11,7,7,6,8,8,2,8,2,8,0,0,8,5,3,6,3,3,4,5,6,0,13,4,4,5,4,8,7,10,4,6,14,9,12,11,8,6,8,4,2,6,8,5,1,13,5,5,5,7,15,13,8,0,10,9,9,8,14,2,5,8,14,4,9,5,9,14,0,7,0,9,2,7,2,8,5,11,5,7,8,15,3,2,3,5,12,6,6,2,9,8,11,8,7,3,2,0,7,0,0,3,2,3,2,8,8,8,6,8,5,5,4,13,6,0,4,3,4,10,5,11,8,14,4,2,6,8,7,12,6,4,4,9,8,6,8,1,5,10,5,9,13,9,5,13,15,5,5,7,0,8,8,14,4,8,2,9,14,14,0,0,5,7,9,2,5,8,2,7,9,11,5
Psme4,1,14,0,0,2,8,3,8,0,2,6,5,0,4,0,0,0,7,10,9,0,4,3,4,0,0,3,1,6,8,8,4,0,9,5,0,5,4,11,13,0,15,0,11,6,0,13,15,5,10,6,0,11,9,0,4,7,8,0,11,3,5,6,5,11,7,5,4,0,0,0,3,6,5,7,0,6,0,5,5,2,16,3,8,9,8,9,6,5,18,5,4,8,4,0,1,4,2,0,3,8,0,10,14,2,0,9,0,6,5,8,0,0,7,3,0,4,4,0,4,0,3,1,8,0,5,6,11,4,0,5,9,8,13,6,0,6,0,15,0,4,11,0,11,10,13,0,15,5,9,7,8,11,0,0,5,0,3,3,5,5,7,0,6,11,0,6,4,5,5,6,7,5,3,0,8,8,2,9,16,18,4,5,6,5,9,8,4
Pspc1,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,1,2,4,9,0,2,0,0,4,0,0,4,4,8,0,0,0,5,0,0,2,3,0,4,0,0,5,4,7,6,0,0,6,0,6,0,3,1,0,0,4,0,0,1,7,0,0,0,16,0,0,4,0,0,3,0,0,0,3,0,0,0,0,13,1,0,0,0,1,2,0,0,0,4,0,0,0,3,0,0,7,0,0,0,0,0,0,4,0,9,0,3,0,0,2,0,2,0,0,4,0,0,0,1,0,0,4,3,0,0,0,5,4,8,0,2,5,0,4,0,0,4,7,0,6,4,6,0,0,0,6,1,3,0,0,0,0,1,0,7,0,0,0,0,0,16,0,3,4,0,0,0,0,0,3,0,0,13,1
Ptpn2,3,9,6,4,0,1,5,2,7,9,0,9,0,0,3,5,4,0,0,0,10,0,0,0,2,0,0,0,0,12,8,3,0,0,0,5,0,3,0,0,0,5,2,4,0,1,0,5,4,6,3,4,0,0,0,0,6,7,6,5,19,2,2,4,3,12,1,3,0,0,2,2,1,0,3,7,3,9,0,5,3,5,1,4,0,5,0,4,5,0,0,6,6,0,4,3,0,9,4,5,2,7,0,9,0,0,0,5,0,9,1,6,3,0,0,0,3,0,0,0,10,0,0,8,2,0,0,0,3,5,0,0,12,0,0,0,3,4,5,1,0,0,2,4,6,0,0,5,4,0,6,7,5,6,0,2,2,19,2,4,1,12,7,2,3,0,1,3,0,0,3,3,5,1,9,5,4,3,0,5,0,6,0,4,5,0,6,0
Pycard,0,0,0,0,0,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,11,0,0,0,0,0,1,0,3,4,0,0,0,0,9,8,0,7,0,9,4,0,6,0,13,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,8,0,1,1,11,0,4,0,3,0,0,0,0,0,6,0,9,7,0,13,9,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,6,0
Qdpr,5,1,0,4,0,1,9,13,4,6,5,10,4,7,4,1,7,10,2,1,6,8,2,8,4,0,3,7,0,1,5,6,5,17,15,1,3,15,1,2,2,5,3,7,0,3,8,0,3,14,6,3,0,4,0,0,9,0,6,7,8,0,0,11,0,19,2,0,2,4,0,3,4,7,0,12,2,11,20,3,4,5,3,5,7,1,12,0,13,0,3,11,0,4,7,5,7,6,4,9,13,4,2,1,0,4,1,1,5,10,1,0,4,10,3,0,6,8,5,8,6,2,7,5,4,15,0,1,15,1,3,17,1,2,0,2,6,3,0,3,0,0,3,7,14,8,0,5,3,4,9,0,7,6,4,0,0,8,3,11,2,19,12,0,0,2,4,0,7,20,2,0,3,3,11,1,5,4,7,5,0,11,3,0,13,12,0,4
Qk,0,4,4,4,2,3,1,8,3,1,1,3,3,0,4,0,2,0,2,0,3,8,0,1,0,0,4,8,5,3,3,8,1,6,8,4,4,12,5,0,2,3,2,4,7,1,7,6,0,5,3,2,7,7,1,0,4,15,2,3,7,2,7,1,9,7,0,10,1,6,3,0,8,1,1,5,1,4,3,5,3,5,0,19,8,4,2,4,9,9,0,0,4,2,2,0,0,1,4,1,8,3,2,4,2,3,0,0,1,3,3,4,4,0,4,0,8,8,1,1,3,0,8,3,0,8,5,5,12,4,4,6,3,0,7,2,3,2,6,1,0,7,2,4,5,7,1,3,0,7,4,15,3,2,6,2,3,7,0,1,0,7,5,7,9,1,8,10,1,3,1,1,5,0,4,4,19,3,8,5,9,0,0,4,9,2,4,2
Rab40c,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,3,0,0,2,0,0,0,1,0,0,5,0,0,0,4,0,5,0,6,0,0,9,9,0,4,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,5,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,4,0,0,0,2,0,5,0,1,0,0,9,0,6,0,5,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,4,5,0,4
Rab7,0,0,6,4,3,3,2,4,10,3,5,0,2,6,2,6,3,0,6,6,0,7,0,4,5,0,0,3,0,2,0,8,5,12,3,0,4,7,0,0,0,5,4,2,7,0,3,10,0,1,2,20,0,11,5,3,10,4,14,3,0,11,0,3,15,8,0,13,0,4,4,1,0,8,1,7,1,5,5,6,3,10,4,3,3,0,9,14,5,2,6,1,6,0,3,0,6,3,4,2,4,10,6,0,3,2,6,6,5,0,3,6,2,0,0,0,8,7,5,4,0,0,3,0,5,3,0,0,7,0,4,12,2,0,7,0,2,20,10,0,3,0,4,2,1,3,5,5,0,11,10,4,3,14,4,11,4,0,1,3,0,8,7,0,15,0,0,13,8,5,1,1,6,4,5,0,3,3,3,10,2,1,6,14,5,9,6,0
Rab9,2,8,5,3,0,4,10,14,0,12,6,5,5,6,8,14,3,7,11,13,14,8,1,5,6,0,17,19,4,14,17,1,7,14,8,10,3,23,7,3,3,0,9,15,7,8,12,10,4,8,16,10,8,12,6,8,2,6,8,7,10,8,2,5,20,11,0,10,1,4,4,2,15,12,5,11,13,17,7,9,14,10,0,9,21,0,14,8,5,4,10,3,15,3,3,2,6,12,3,10,14,0,11,8,0,5,13,14,6,5,4,5,8,7,17,0,1,8,7,5,14,1,19,17,6,8,4,7,23,10,3,14,14,3,7,3,16,10,10,8,8,8,9,15,8,12,6,0,4,12,2,6,7,8,4,8,4,10,2,5,0,11,11,2,20,1,15,10,12,7,13,5,9,0,17,0,9,14,21,10,4,3,10,8,5,14,15,3
Rad23b,5,6,3,1,0,0,0,0,11,4,0,2,0,8,0,8,1,0,2,3,6,5,3,6,7,0,5,3,6,3,2,0,5,0,0,9,3,4,7,4,4,3,4,4,0,4,7,1,4,3,6,12,7,7,1,1,1,8,4,1,8,3,4,3,10,7,1,5,0,6,10,3,4,11,3,4,1,11,4,3,0,2,6,0,1,0,0,3,6,2,0,0,8,4,1,5,8,4,1,0,0,11,2,6,0,0,3,8,0,2,0,3,0,0,5,0,0,5,5,6,6,3,3,2,7,0,6,7,4,9,3,0,3,4,0,4,6,12,1,4,1,7,4,4,3,7,1,3,4,7,1,8,1,4,6,3,10,8,3,3,1,7,4,4,10,0,4,5,11,4,1,3,3,6,11,0,0,0,1,2,2,0,0,3,6,0,8,4
Rad51ap1,0,0,0,9,0,0,6,0,6,2,4,0,0,7,5,3,0,0,0,0,0,2,1,0,0,5,0,1,0,0,0,3,0,3,0,0,0,11,0,0,0,0,14,0,0,8,0,12,0,12,13,5,2,9,0,0,0,0,0,3,12,0,0,1,8,2,0,5,4,1,5,0,0,5,0,0,0,0,2,3,0,1,0,0,8,0,16,0,0,1,0,0,0,0,0,0,7,2,9,6,0,6,0,0,0,0,0,3,4,0,0,0,5,0,0,5,3,2,0,0,0,1,1,0,0,0,0,0,11,0,0,3,0,0,0,0,13,5,12,8,0,2,14,0,12,0,0,0,0,9,0,0,3,0,1,0,5,12,0,1,0,2,0,0,8,4,0,5,5,2,0,0,3,0,0,0,0,0,8,1,1,0,0,0,0,16,0,0
Rangap1,3,6,2,5,0,4,2,0,6,3,4,0,7,11,2,6,0,3,3,2,3,0,0,2,1,0,0,4,0,6,1,1,20,14,7,6,2,3,10,8,0,0,11,6,1,6,5,2,4,0,9,4,10,7,1,9,2,2,3,0,0,0,2,4,15,7,4,10,4,5,4,5,13,4,8,9,0,7,4,6,10,6,4,3,23,0,7,16,15,5,11,7,6,1,0,3,11,3,5,2,0,6,3,6,0,7,2,6,4,0,4,2,2,3,0,0,1,0,20,2,3,0,4,1,1,7,0,10,3,6,2,14,6,8,1,0,9,4,2,6,9,10,11,6,0,5,1,0,4,7,2,2,0,3,5,0,4,0,5,4,4,7,9,2,15,4,13,10,4,4,0,8,6,4,7,0,3,10,23,6,5,7,11,16,15,7,6,1
Rars2,0,3,0,2,6,2,3,0,4,0,0,3,0,4,2,0,1,8,8,2,0,5,11,0,3,0,0,7,0,0,3,5,0,4,0,4,0,4,6,0,3,1,8,1,2,3,5,0,0,6,0,0,4,0,5,1,11,0,2,2,3,4,3,2,1,9,0,0,0,2,5,3,0,0,0,6,4,2,2,6,0,6,1,2,7,0,0,0,3,12,1,2,8,4,1,0,4,0,2,3,0,4,8,3,6,0,2,0,0,3,2,0,2,8,0,0,5,5,0,0,0,11,7,3,3,0,0,6,4,4,0,4,0,0,2,3,0,0,0,3,1,4,8,1,6,5,5,1,0,0,11,0,2,2,2,4,5,3,3,2,0,9,6,3,1,0,0,0,0,2,4,0,6,1,2,0,2,0,7,6,12,2,1,0,3,0,8,4
Rbbp7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,18,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,32,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,36,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,13,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,15,0,0,0,0,0,0
Rbm34,2,0,5,0,0,7,0,3,4,2,1,1,1,6,0,0,3,0,0,4,5,2,2,0,3,0,1,6,0,0,0,1,0,0,3,0,0,2,0,3,0,2,0,5,0,0,0,0,0,4,0,1,0,2,0,4,0,3,0,4,4,0,1,0,5,4,3,0,0,0,9,1,2,5,0,5,0,0,0,0,2,0,1,0,6,0,0,0,2,0,0,0,0,2,3,2,6,2,0,0,3,4,0,0,0,1,4,0,1,1,7,5,0,0,1,0,1,2,0,0,5,2,6,0,3,3,0,0,2,0,0,0,0,3,0,0,0,1,0,0,4,0,0,5,4,0,0,2,0,2,0,3,4,0,0,0,9,4,1,0,3,4,5,1,5,0,2,0,5,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,2,0,0,2
Rbm42,0,5,5,0,5,1,3,11,4,5,8,10,0,2,8,5,8,7,8,5,8,2,2,6,12,0,6,4,0,0,5,0,0,5,3,14,2,14,7,6,0,1,6,3,0,10,6,6,0,13,6,12,7,7,1,0,0,5,3,2,0,1,2,5,2,8,0,1,4,2,13,0,7,4,2,10,3,7,2,4,8,3,0,3,0,0,5,3,5,6,2,11,14,7,8,0,2,5,0,3,11,4,8,5,5,0,5,5,8,10,1,5,8,7,6,0,0,2,0,6,8,2,4,5,12,3,0,7,14,14,2,5,0,6,0,0,6,12,6,10,0,7,6,3,13,6,1,1,0,7,0,5,2,3,2,1,13,0,0,5,0,8,10,2,2,4,7,1,4,2,3,2,4,0,7,0,3,8,0,3,6,11,2,3,5,5,14,7
Rbm7,0,0,0,3,0,4,0,0,0,1,0,3,0,3,0,0,0,1,0,0,7,0,0,0,6,0,3,4,1,10,0,0,0,0,3,4,0,0,0,3,0,0,2,3,2,3,4,0,0,0,7,6,6,1,0,0,5,0,1,4,5,0,0,2,8,0,2,2,3,4,5,1,1,2,1,5,0,0,0,0,7,0,3,0,5,2,5,0,0,0,0,6,2,4,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,3,0,0,0,0,0,7,0,4,0,6,3,1,0,0,4,0,0,10,3,2,0,7,6,0,3,0,6,2,3,0,4,0,0,0,1,5,0,4,1,4,0,5,5,1,2,2,0,5,0,8,3,1,2,2,0,0,1,0,3,0,2,0,7,5,0,0,6,0,0,0,5,2,4
Rfc1,0,4,11,6,4,7,4,7,12,8,8,3,2,10,6,7,1,13,0,8,4,12,1,5,12,0,5,6,2,5,5,8,0,7,0,10,2,12,1,7,3,5,6,0,4,4,5,6,12,8,7,14,6,11,6,3,4,15,0,11,9,2,3,4,1,9,5,9,4,2,10,4,11,4,1,5,10,9,6,7,8,9,0,1,4,5,5,2,11,0,11,3,3,0,1,0,10,8,6,4,7,12,0,4,4,2,8,7,8,3,7,11,6,13,5,0,8,12,0,5,4,1,6,5,12,0,2,1,12,10,2,7,5,7,4,3,7,14,6,4,3,6,6,0,8,5,6,5,12,11,4,15,11,0,2,2,10,9,4,4,5,9,5,3,1,4,11,9,4,6,10,1,7,0,9,5,1,8,4,9,0,3,11,2,11,5,3,0
Rfc4,0,3,3,7,0,3,0,5,0,1,1,3,3,4,0,4,2,5,5,0,2,0,7,2,6,0,2,5,0,0,2,1,0,5,1,4,5,9,4,4,2,1,1,0,7,4,10,8,0,24,0,0,3,7,0,2,2,10,6,1,11,9,1,6,4,7,11,6,0,4,12,0,8,4,0,2,9,10,2,6,3,10,2,2,2,2,2,1,4,7,3,3,5,0,2,0,4,1,7,0,5,0,5,3,0,3,0,4,1,3,3,3,0,5,2,0,1,0,0,2,2,7,5,2,6,1,0,4,9,4,5,5,0,4,7,2,0,0,8,4,2,3,1,0,24,10,0,1,0,7,2,10,1,6,4,9,12,11,0,6,11,7,2,1,4,0,8,6,4,2,9,0,6,2,10,2,2,3,2,10,7,3,3,1,4,2,5,0
Rlf,0,0,1,2,6,5,2,7,2,3,0,4,0,6,0,0,4,0,2,0,5,6,0,1,8,0,0,4,0,3,11,5,0,13,0,4,4,8,4,0,1,2,9,2,2,0,4,5,3,2,1,2,5,5,2,10,0,5,5,8,3,6,0,0,0,6,4,5,1,4,5,7,1,4,0,2,2,4,5,1,4,4,1,1,6,1,2,1,1,0,5,0,1,9,4,0,6,3,2,2,7,2,2,0,6,0,0,0,0,4,5,1,0,0,0,0,5,6,0,1,5,0,4,11,8,0,0,4,8,4,4,13,3,0,2,1,1,2,5,0,10,5,9,2,2,4,2,2,3,5,0,5,8,5,4,6,5,3,7,0,4,6,2,0,0,1,1,5,4,5,2,0,1,1,4,1,1,4,6,4,0,0,5,1,1,2,1,9
Rnasek,0,7,6,3,6,0,0,0,1,9,5,3,4,1,8,6,1,6,3,0,0,4,2,0,3,0,5,3,0,0,0,0,0,8,5,5,3,13,1,0,0,2,15,4,4,11,0,3,0,3,1,5,8,1,6,8,7,1,6,3,10,0,3,2,0,6,0,0,1,0,6,1,18,11,2,5,7,0,0,3,0,4,4,4,4,0,3,3,4,0,0,0,0,4,1,0,1,9,3,0,0,1,3,7,6,4,0,6,5,3,0,6,8,6,5,0,0,4,0,0,0,2,3,0,3,5,0,1,13,5,3,8,0,0,4,0,1,5,3,11,8,8,15,4,3,0,6,2,0,1,7,1,3,6,0,0,6,10,1,2,0,6,5,3,0,1,18,0,11,0,7,2,3,4,0,0,4,0,4,4,0,0,0,3,4,3,0,4
Rnf114,0,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,7,6,3,0,0,3,5,0,1,0,0,6,7,0,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,2,0,7,0,0,0,4,2,0,9,0,0,0,2,3,0,5,0,5,0,0,0,5,8,1,0,9,0,3,0,10,6,0,2,0,0,1,5,0,2,4,0,0,3,0,7,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,6,0,0,1,3,0,0,0,5,6,6,1,0,7,0,5,0,0,0,0,0,0,0,0,7,6,0,4,0,0,0,2,0,0,0,0,0,2,0,0,9,0,0,0,0,5,3,0,5,9,2,0,0,8,5,1,0,0,0,10,2,3,1,0,6,0,0,4,0,0,0,2,5,3,0
Rnh1,0,4,0,2,1,1,0,6,0,2,5,10,0,6,1,3,3,1,4,1,1,0,0,0,7,0,8,7,11,0,1,0,2,4,0,0,2,0,3,0,8,1,0,3,3,2,3,0,3,2,3,1,4,5,0,4,3,1,0,4,6,0,0,1,0,0,6,6,5,2,0,0,0,1,6,8,3,3,0,2,4,3,0,2,5,2,0,6,0,0,2,0,3,6,3,0,6,2,2,0,6,0,4,4,1,0,1,3,5,10,1,0,1,1,8,0,0,0,2,0,1,0,7,1,7,0,11,3,0,0,2,4,0,0,3,8,3,1,0,2,4,4,0,3,2,3,0,1,3,5,3,1,4,0,2,0,0,6,0,1,6,0,8,0,0,5,0,6,1,0,3,6,2,0,3,2,2,4,5,3,0,0,2,6,0,0,3,6
Rnmt,0,0,4,0,0,4,3,5,11,3,4,4,1,11,0,0,2,2,5,1,6,1,3,0,9,0,0,3,2,3,1,4,2,2,2,3,0,4,5,3,10,4,0,5,1,2,2,0,3,9,0,0,6,11,2,0,3,10,2,3,3,2,0,3,4,12,3,0,0,3,6,1,5,3,0,3,1,6,3,1,5,5,0,2,0,2,7,0,5,3,4,0,7,1,2,0,11,3,0,3,5,11,5,0,0,1,1,0,4,4,4,4,0,2,0,0,4,1,2,0,6,3,3,1,9,2,2,5,4,3,0,2,3,3,1,10,0,0,0,2,0,6,0,5,9,2,2,4,3,11,3,10,3,2,3,2,6,3,1,3,3,12,3,0,4,0,5,0,3,3,1,0,1,0,6,2,2,5,0,5,3,0,4,0,5,7,7,1
Rock1,6,0,0,0,3,6,3,13,11,10,7,7,8,12,6,12,3,7,8,7,10,5,8,9,2,0,0,0,4,6,2,5,9,17,6,8,0,9,7,4,5,8,0,0,6,4,7,0,12,4,8,16,9,4,4,7,3,4,5,1,5,11,0,4,0,10,0,11,4,7,2,6,12,12,0,5,5,16,0,8,7,0,2,3,8,0,9,3,1,0,2,11,8,0,3,6,12,10,0,3,13,11,8,0,3,8,7,12,7,7,6,0,6,7,0,0,5,5,9,9,10,8,0,2,2,6,4,7,9,8,0,17,6,4,6,5,8,16,0,4,7,9,0,0,4,7,4,8,12,4,3,4,1,5,7,11,2,5,6,4,0,10,5,0,0,4,12,11,12,0,5,0,8,2,16,0,3,7,8,0,0,11,2,3,1,9,8,0
