name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Rffl,0.142857146,2.732142919,6.588684136,50.67371367,,0.095838452,2425552595,9998846023,0.366205085,179.6081216,0.136523655,2.168004432,5.425911054,36.00993246,0.061897286,2,,0.095773368,0.09573434,0.511324837,107056.4739,440396.9457,0.367189925,181.7007292,0.136478378,2.168520646,5.427460412,36.02895045,0.061893463,2,,0.176258701,0.176292032,426638.7814,1923788.039,0.364838013,181.5495398,0.136159192,2.163395621,5.449582766,36.40787659,0.061082355,2,,571356874,0.179998816,0.179998816,0.544869041,9999761443,8643776967,0.999999178,183.7067716,0.134921122,2.141921972,5.458329909,36.66154322,0.060645334,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nle1,0.616071435,1.934653221,2.059131925,4.267866114,,0.237012755,1.408546102,103.8926107,0.108261684,479.7298972,0.611237466,1.906009037,2.018292858,3.944762717,0.020883477,2,,0.236648688,56.15870871,0.502537265,2.886234907,109.8148539,0.10818747,481.8225106,0.611339315,1.906035896,2.017778908,3.941743719,0.020888108,2,,0.387215326,0.377034878,1.23130255,471.6920597,0.105038274,481.8120954,0.611060541,1.906497444,2.017844548,3.936948588,0.020832047,2,,26.82956153,0.386764998,0.386764998,0.48798412,2.330097327,146.0934236,0.105927079,483.9238181,0.611359861,1.906873999,2.017852897,3.937154741,0.020821416,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Slfn2,0.21875,1.883290814,3.817210542,16.52170604,,0.208125448,23416.29037,121938.9692,0.216675712,254.6783289,0.205788193,1.669388433,3.467385932,13.47494008,0.045510952,2,,0.208167197,0.20816904,0.51610176,1698445199,8832889412,0.2169122,256.7708956,0.205814942,1.66945859,3.467264995,13.47384511,0.045505854,2,,0.448656247,0.294879453,400.8651844,2514.107864,0.214870659,256.7256846,0.205487684,1.668641949,3.475927678,13.56370917,0.045114033,2,,63013.2038,0.354653999,0.354653999,0.501599031,12700.24652,40214.64208,0.214652978,258.8351154,0.205546082,1.668585033,3.475493391,13.56043584,0.045109304,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pex12,0.571428577,2.600446467,3.848617246,23.71294166,,0.346663894,62.58553735,223.9664947,0.463468839,454.1107368,0.566489165,2.522154429,3.160080221,13.0278074,0.104101806,2,,1.185436699,0.226899007,0.62838112,2345457148,2922996224,1,455.8807465,0.571324629,2.475692468,3.037592576,11.94293881,0.102302859,2,,0.346611026,64.56871053,61.81790949,222.8395952,0.462615328,456.2033294,0.566438265,2.522198352,3.160230723,13.0289747,0.104099614,2,,0.262838903,2.590490469,2.590490469,0.460693132,2736993.243,7919084.315,0.475335797,458.0007092,0.567432494,2.485323917,3.066756371,12.19381863,0.102353141,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ccl9,0.089285715,5.710714419,10.16781209,113.3256847,,0.010226769,2.086452877,88.53724415,0.318664719,86.75490054,0.077080361,4.711047858,9.980669711,111.3467119,0.092562042,2,,0.010227142,0.010226476,0.501549365,2.08642813,88.53346165,0.318664755,88.84748149,0.077080191,4.711037186,9.980677782,111.3469556,0.092562031,2,,0.016459374,0.025854421,2.061560884,90.57288957,0.317998025,88.8363423,0.077025019,4.711656235,9.990800684,111.5702939,0.092480315,2,,27561.83875,0.020111014,0.020111014,0.513330545,3.984782465,89.3556867,0.318031823,90.94814405,0.077031257,4.712016673,9.990514293,111.5616097,0.092480791,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ddx52,0.955357151,2.66146534,3.647134104,21.57069257,,0.732853436,4187791366,9995900633,0.546158115,613.1263902,0.953869907,2.284377862,2.364319575,7.726694775,0.088152782,2,,0.732853873,0.732853126,0.514153516,4187720836,9995691365,0.546160269,615.2189712,0.953869863,2.284377682,2.36431951,7.726694481,0.088152775,2,,1.173173104,1.172797939,40142792.46,121082890.3,0.539735028,614.6370531,0.95249575,2.312413713,2.446614288,8.391412147,0.088323588,2,,4240386.33,1.173152775,1.173152775,0.49948297,8189879003,9915040456,0.671463859,616.7493872,0.952333878,2.312034007,2.446590415,8.391684278,0.088306715,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tada2a,0.732142855,2.133710805,2.285265141,5.475409934,,0.58579179,2160631284,9998926853,0.281593233,532.9389635,0.699336525,1.884128748,2.022627107,4.213586504,0.053269957,2,,0.585909569,0.585665098,0.632272442,38123039.48,176412525.4,0.281595959,535.0315446,0.699334567,1.88410094,2.022621014,4.21359734,0.053270176,2,,0.918729055,0.918728064,1641268635,9993120203,0.278325024,534.7579166,0.697595648,1.887681055,2.038781627,4.299955083,0.05157758,2,,9999539864,0.918706297,0.918706297,0.453150723,82564.28268,227820.2591,0.278311963,536.8698147,0.697595326,1.887684517,2.038779192,4.299932989,0.051578065,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dhrs11,0.580357138,2.404258211,3.00117413,10.65403235,,0.411115761,2320697285,9999212354,0.33335885,463.1180351,0.560981962,2.124426915,2.59087289,7.732248765,0.077535432,2,,0.411115798,0.411115656,0.463214654,2320391449,9997895901,0.333358842,465.210616,0.560981961,2.12442699,2.590872926,7.732248878,0.077535433,2,,0.670620242,0.670618515,1613110108,8760484299,0.327338266,464.9882912,0.559343276,2.130155059,2.618602875,7.927578454,0.076710145,2,,224.9878454,0.668024852,0.668024852,0.528291936,106976987,308573918.6,0.32675749,467.1053991,0.558759504,2.131268742,2.620251844,7.936605535,0.076720251,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Usp32,0.62053572,2.624068642,3.778090013,21.10121635,,0.44852308,3502360582,9994697518,0.484939021,481.5537438,0.616909664,2.32317972,2.901740991,11.17827076,0.070147779,2,,0.44852665,0.448525448,0.523962452,3156162315,9006672415,0.484939606,483.6463247,0.616909293,2.323171087,2.901735894,11.17824194,0.070147577,2,,0.739142873,0.739149399,2780459867,9825832890,0.475168553,483.3014042,0.61542411,2.344498188,2.973360293,11.82284069,0.069964727,2,,2434261.548,0.739145981,0.739145981,0.528558554,5353345850,9999128245,0.475178861,485.413273,0.615424482,2.344498798,2.973359609,11.82283368,0.069964753,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Appbp2,0.964285709,4.572751388,4.016183117,24.84730731,,0.207826712,5.537871566,57.99931142,0.458588406,558.5148949,0.953433051,4.66047384,3.37276505,14.11483982,0.12116307,2,,0.134107055,2.790333584,0.184219743,116.3400932,189.1176553,1,558.358378,0.96805405,4.194846653,2.967477407,10.87158337,0.109594556,2,,23646.97889,0.207826971,5.537859023,58.00080367,0.458578745,560.6074758,0.953432625,4.660471266,3.372766092,14.11485288,0.121163038,2,,1.891276133,0.168176822,0.168176822,0.116644634,81.43801096,147.2947347,1,560.1046733,0.966298499,4.173055707,2.952543792,10.80863347,0.108249294,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppm1d,0.375000003,2.505952419,3.780170774,17.17504418,,0.24066062,1964497025,9999793695,0.313861329,349.9247786,0.363711283,2.248171123,3.388967721,13.73209122,0.026982888,2,,0.24066046,0.240661021,0.504689674,1765558523,8987152166,0.313861268,352.0173596,0.363711618,2.248171401,3.388966122,13.73207642,0.026982887,2,,0.407758262,0.407990802,7956911.3,49379797.98,0.307375912,351.8802481,0.362975009,2.255085443,3.417585056,13.9882065,0.025375688,2,,1478199895,0.407864297,0.407864297,0.334324286,40500558.66,84035306.58,0.307371213,353.9921155,0.362980549,2.255117091,3.417571085,13.98799959,0.025375596,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Bcas3,0.544642859,2.406176817,2.363217108,4.880535532,,0.165638392,1.81511054,66.44516216,0.173462638,429.8450727,0.502927507,2.185139623,2.350808649,5.115473301,0.048454474,2,,0.165641229,0.165634805,0.502048316,1.815066961,66.44398249,0.173461943,431.9376536,0.502928772,2.185139301,2.350803668,5.115444739,0.048454569,2,,2.190803744,0.166936507,1.557987032,58.15086946,0.17310728,431.9128721,0.503145806,2.185490227,2.350509377,5.113216718,0.048332086,2,,5782.526328,0.282454695,0.282454695,0.517498524,2.889416766,74.08859824,0.170482102,433.8553112,0.50286208,2.188788742,2.356320261,5.142274763,0.047183614,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Brip1,0.308035711,2.749935282,3.888707617,16.91049547,,0.09355768,1.49628975,25.46640809,0.21688025,290.8437552,0.292085914,2.542447039,3.677348771,14.78038155,0.039789172,2,,0.799864308,0.070671589,0.500345127,2.850102019,34.63694112,0.220072391,292.8726811,0.29199761,2.534929933,3.667697914,14.71471975,0.039235285,2,,19.2445502,0.093559107,1.488508478,25.45718697,0.216879643,292.9363357,0.292085777,2.542446904,3.677353609,14.780429,0.039789108,2,,0.067594299,1.368566317,1.368566317,0.497661271,3.107672431,41.52157341,0.217258964,294.9669841,0.291969036,2.534234241,3.668095044,14.72233217,0.039094537,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tubd1,0.379464285,4.008771,4.632475079,23.96876538,,0.116051505,1049291612,9999974688,0.373007538,316.9594632,0.357326138,3.290034969,4.194731236,20.49071184,0.140697749,2,,0.116051089,0.11605165,0.471090234,1048758626,9994893924,0.373008291,319.0520442,0.357326305,3.290037366,4.194731153,20.49070658,0.140697757,2,,0.205482203,0.205482632,902253254.3,9991872348,0.370198458,318.7417264,0.356110134,3.295549656,4.224785189,20.79718529,0.139732589,2,,0.113701453,0.209101799,0.209101799,0.521297595,968655116.2,9999929560,0.371472753,320.987736,0.35668099,3.292959661,4.211282044,20.65968521,0.140157088,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Dhx40,0.63392857,2.77452212,3.046218164,10.91987731,,0.317823437,1563543322,9998941553,0.326264183,476.9959581,0.610918959,2.515788177,2.738093485,8.529511545,0.075573272,2,,0.317664877,2363.886628,0.492770906,13025.37883,41156.22856,0.325717015,479.0889475,0.611066938,2.515958818,2.737495002,8.52465581,0.07558888,2,,0.891363067,0.378396439,620.5839497,4947.965719,0.319352294,479.0560799,0.610281061,2.524946355,2.756876364,8.651938769,0.075581498,2,,9999988229,0.518816249,0.518816249,0.52439874,378167.2624,1635195.477,0.317797445,481.1677706,0.6101796,2.527941948,2.761637892,8.680983792,0.075633955,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Gdpd1,0.549107144,2.743575794,3.080664747,10.70500111,,0.269407278,1251724991,9999351104,0.276558283,436.5721028,0.535771938,2.526206264,2.931035816,9.887582565,0.089393128,2,,0.269407002,0.269407463,0.466346169,1249862535,9984473342,0.276558289,438.6646838,0.535771907,2.526206331,2.931035941,9.887583407,0.089393127,2,,0.442299103,0.442281244,638950068.4,6565533532,0.271458028,438.4206847,0.535138109,2.536274248,2.950344459,10.01744878,0.088592463,2,,9999882342,0.442291803,0.442291803,0.515909317,311988266.4,1653890480,0.271461079,440.5325521,0.535138453,2.53627599,2.950347194,10.01747165,0.088592436,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Prr11,0.549107149,3.101299393,3.032434869,9.81849878,,0.150528555,3.227551827,77.14208689,0.209163391,416.6878287,0.536967991,2.953702356,2.95981811,9.360479682,0.042579655,2,,0.150288528,822959.2216,0.512911588,6.106651917,74.64830897,0.208851535,418.7802962,0.537087194,2.953966427,2.958784829,9.351736994,0.042600243,2,,0.256965348,0.256957191,2.367300731,71.67320731,0.202083148,418.6543291,0.5377701,2.964124336,2.961702756,9.347196005,0.041896093,2,,277.8743779,0.256932656,0.256932656,0.491391147,4.862237649,72.36517044,0.202107216,420.766204,0.537814011,2.964373891,2.961641133,9.34646868,0.041894692,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppm1e,0.062500002,2.50892862,9.587890242,108.4463677,,0.050565943,2971371896,9999779159,0.370199235,101.0185216,0.059379224,1.948602573,7.617969739,71.13372465,0.057985913,2,,0.050566116,964985189.9,0.472598273,6284389583,9994990313,0.370204169,103.1111025,0.059379375,1.948602089,7.617959243,71.13353161,0.057985938,2,,0.068204795,0.164373853,1090.869629,3869.469114,0.368046499,103.0665108,0.059194029,1.944004266,7.635436442,71.56951021,0.057657916,2,,9999997041,0.096460059,0.096460059,0.513224615,153252.3184,277916.099,0.369940648,105.1746914,0.05929236,1.943712234,7.629678795,71.46812025,0.057656931,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rad51c,0.214285713,3.660714302,5.351472247,31.47008567,,0.042548626,2.039192675,55.1872067,0.244997993,202.4297263,0.196782813,3.316799877,5.183602522,29.71372847,0.065800543,2,,0.472500309,0.028619117,0.501898915,2.811976775,54.06949449,0.253835391,204.4666777,0.197446399,3.297353847,5.14192159,29.26255845,0.065534377,2,,2.364516246,0.042731347,2.083299456,57.79345357,0.245236447,204.5222751,0.196199319,3.315064949,5.19381944,29.84506826,0.065717005,2,,0.459569679,0.055147032,0.055147032,0.496088242,2.633568589,52.74867188,0.252505554,206.5888348,0.197344748,3.301004681,5.148146828,29.32687737,0.065594561,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mtmr4,0.316964284,8.71120494,7.277896725,62.92443377,,0.017150457,0.926473026,38.55506683,0.434357274,177.0907835,0.2826509,8.590405844,7.102977889,55.92168335,0.108526145,2,,0.002964826,2.002707923,0.02496462,175.5933564,493.0479762,0.999998519,176.8278346,0.295788933,7.710422172,6.456468736,47.36532711,0.102941344,2,,0.01692435,3109.945373,0.877451934,15.99868461,1,179.2035656,0.283675955,8.544128264,7.047464916,55.02197215,0.108715296,2,,0.836796809,0.025448661,0.025448661,0.499666068,1.485989359,43.26289169,0.429170017,180.5659096,0.286452008,8.447391363,6.968844645,54.06882376,0.107127176,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Rnf43,0.040178573,2.959821477,9.772719125,99.37567315,,0.006391715,0.853191656,9906822242,0.174302772,60.02453914,0.032541758,2.500461127,10.26317446,114.7632245,0.050559933,2,,0.006227225,52.711331,0.494290313,1.586626354,468.9062349,0.172906388,62.11857492,0.032694751,2.507783627,10.23714915,114.0684537,0.050655486,2,,0.024872757,0.008508798,0.846263909,272628.3409,0.174426315,62.11447875,0.032524284,2.499596458,10.26695819,114.8630834,0.050523774,2,,3229975096,0.01266827,0.01266827,0.515985726,1.635656487,6002798302,0.174384497,64.22629708,0.032534282,2.499998738,10.26546297,114.8238723,0.050524929,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Mks1,0.241071433,2.166336005,4.285123715,22.97896686,,0.196513343,2214584533,9998743677,0.27762626,266.9228042,0.234850884,1.997041042,3.916076914,18.64009427,0.049540061,2,,0.196511076,0.196513372,0.504690878,118699.2622,535934.6272,0.277620993,269.0153887,0.234850614,1.997039799,3.916075493,18.64007656,0.049540073,2,,0.339482897,0.338798301,4407.877821,24106.02137,0.268569342,268.9571596,0.234609982,2.001818893,3.938891659,18.88265212,0.04933772,2,,3284025561,0.339167026,0.339167026,0.503060261,3429874814,9434340609,0.268600323,271.0689654,0.234609607,2.001818101,3.938919848,18.88299245,0.049337469,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuedc1,0.75446428,3.843168825,3.011621165,10.00024607,,0.158508633,2.135172321,40.76711021,0.281554109,487.0929612,0.728485123,3.631728921,2.873221176,8.750599956,0.070290042,2,,0.363369707,0.116286489,0.499799557,3.002274201,52.77659991,0.279016568,489.181706,0.72847227,3.626128197,2.871906564,8.755087131,0.070282811,2,,0.15851265,16.88035777,2.112861493,40.72402416,0.281537983,489.1855305,0.728482746,3.631743949,2.873240173,8.750719485,0.070290227,2,,1.499129165,0.239783601,0.239783601,0.503140399,4.431589364,60.30232308,0.284382696,491.2810959,0.728462227,3.620128946,2.865607923,8.713881816,0.070091993,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Msi2,0.491071422,2.527110377,3.713437812,16.29984777,,0.420353237,3508568010,9998255760,0.410940225,422.3083169,0.47893754,2.000020695,2.771303971,9.267891616,0.094934556,2,,0.420352897,0.420353384,0.501340585,3508824558,9998942359,0.410942112,424.4008979,0.478937498,2.000020842,2.771304239,9.267893401,0.094934554,2,,0.696173354,0.696173945,2879161077,9981269082,0.407956107,423.597655,0.476558293,2.001490216,2.806893794,9.565581387,0.092685481,2,,201.1341207,0.701763313,0.701763313,1,60289014.26,84251569.47,1,425.7466635,0.475215108,1.993982357,2.807452197,9.587474172,0.092421948,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Coil,0.125000002,1.803571455,4.863832359,27.82099765,,0.103314574,5.474003396,57.57771744,0.136619774,173.3336535,0.120866051,1.696687148,4.620005709,24.67803418,0.017455502,2,,0.103369012,28.39529804,0.498517597,14.22257584,74.40219407,0.137327908,175.4263106,0.120863082,1.696659429,4.620070428,24.6790158,0.017454494,2,,0.184883831,0.184884988,16977.57203,219674.2953,0.14675701,175.4245599,0.120750317,1.696315359,4.626770295,24.77081363,0.017335566,2,,11.25164247,0.183216692,0.183216692,0.499684874,12.67117157,77.56136035,0.135023229,177.5341486,0.120881409,1.697692574,4.623221092,24.71541972,0.017420754,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Pctp,0.834821428,3.277478021,2.122448608,3.924663427,,0.07473141,0.369515289,3162075.543,0.147571272,497.6961226,0.822158685,3.20690119,2.069450755,3.52515335,0.076387706,2,,5188.058639,0.058415034,0.487404341,0.417914977,24.6150139,0.175066408,499.7051528,0.82045747,3.206889717,2.082456398,3.613842592,0.076209709,3,,1236803.992,0.064987935,0.253604999,31.53233858,0.163073552,499.7250313,0.820279488,3.193917374,2.078498057,3.592752361,0.076136709,2,,1.002406275,0.090878654,0.090878654,0.499012237,0.342475571,27.79882775,0.171485684,501.7921195,0.820497244,3.208090234,2.083815762,3.621487222,0.076180988,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Stxbp4,0.343750001,2.006899345,3.354393916,13.13705078,,0.33680661,2714355834,9999629061,0.282398582,341.8648141,0.329126025,1.762337604,2.91965718,9.728020635,0.080572302,2,,0.336806499,0.336806944,0.489110955,2709107022,9980279561,0.282398795,343.957395,0.32912599,1.762337409,2.91965724,9.728021619,0.080572294,2,,0.560389142,0.56038826,2206285375,9990117130,0.278549754,343.7901968,0.328202693,1.762499218,2.937408995,9.880726329,0.079928975,2,,9999652027,0.560303665,0.560303665,0.900196472,3470.568802,14155.60577,0.278428288,345.902349,0.328205917,1.762498936,2.937354424,9.880245509,0.079930995,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom1l1,0.54910715,3.442762856,4.369991862,23.88737517,,0.28145292,2304487717,9999318583,0.450963821,433.9304449,0.54071419,2.770562699,3.39431278,14.72301149,0.100755374,2,,0.281573606,0.281380163,0.737478568,124665972.8,540733739.7,0.451008226,436.0230272,0.540710448,2.770194938,3.394138063,14.72207456,0.100751051,2,,0.476814959,0.476813877,526710619.2,2740056809,0.44427164,435.3257459,0.538306528,2.788212434,3.460107884,15.35063414,0.098944353,2,,20409581.42,0.480255081,0.480255081,0.417750035,220991244.5,224638789.6,0.938319553,437.4789679,0.536204041,2.773929744,3.462471024,15.40753775,0.098624506,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Luc7l3,0.80357143,7.451984171,3.38475248,11.19721531,,0.026100104,0.287292724,40.32221411,0.260410572,347.0449834,0.789939942,7.366048116,3.356758858,10.81617279,0.122801512,2,,0.462091085,0.018735956,0.488316628,0.421992115,47.90047533,0.253848364,349.0119981,0.788157992,7.371762449,3.366994587,10.90134294,0.123149193,2,,9.192339755,0.026090536,0.286284512,40.31349441,0.260373658,349.1375629,0.789933248,7.365575885,3.356551135,10.81463735,0.122794368,2,,0.484515223,0.036963328,0.036963328,0.500926275,0.427606251,50.50930674,0.250229664,351.1357187,0.791341174,7.362912462,3.353944406,10.79666943,0.123091889,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ankrd40,0.834821427,2.475339012,2.184192541,5.038665665,,0.364479842,683890118,9994263086,0.214357366,561.6124801,0.822742543,2.389916571,2.132483911,4.709729113,0.045571933,2,,0.361517481,16.12285163,0.517136574,1308646796,9998653489,0.208740909,563.7044436,0.823253521,2.390253943,2.12963981,4.690911097,0.045643692,2,,0.556069068,0.556107846,3.245002339,71.05569176,0.185722861,563.5510549,0.825105506,2.397331088,2.123300952,4.62862957,0.044990884,2,,18.69459956,0.554277679,0.554277679,0.516263552,8.276171387,96.13715807,0.18589814,565.665759,0.82567534,2.393955024,2.119091503,4.607153873,0.045059912,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Cacna1g,0.267857148,3.065476215,4.12736256,19.13293063,,0.041043367,0.800776331,66362.16444,0.135429997,244.6200477,0.264849425,3.008064289,4.030406037,17.448271,0.081912748,2,,0.041121588,0.040971825,0.509114854,0.801435497,8141318105,0.135430505,246.7126216,0.264805814,3.007972232,4.030792598,17.45211898,0.081907975,2,,0.077021232,0.077365366,0.731905526,680024.7272,0.134928619,246.6914612,0.264866197,3.009152648,4.031345381,17.45232354,0.081871748,2,,928.2148918,0.077215239,0.077215239,0.49042794,1.494867799,9754702996,0.134953697,248.803327,0.2648707,3.009244218,4.031466551,17.4535096,0.081874127,2,,,,,,,,,,,,,,,,,,,,,,,,,,
