name,mean,fano,skewness,kurtosis,telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,cross-talk,la1,la2,q1,gamma,nu,p+crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Hspbap1,3.776595751,2.637488773,1.496955083,3.78653483,,1.979161867,20.06854042,90.53055517,0.464818195,907.1595331,3.751904699,2.589052829,1.165208017,1.45261523,0.181002287,1,,3.514305541,1.053823309,0.888370492,5221278.269,7121390.847,1,907.370687,3.776258103,2.554872922,1.125707646,1.369154448,0.176520025,1,,2181.242177,1.969571611,18.84298043,39.93434671,1,909.2812093,3.751156227,2.586296877,1.162462602,1.443469774,0.180877591,1,,4.016527524,0.074667453,0.074667453,0.00105569,7744.740246,9054.735439,0.902287866,903.9498414,3.794702912,2.426312628,0.941444588,0.943183814,0.159156784,3,,14.84487789,1014.616364,93.7438505,10.81262819,0.417680555,908.9449623,3.767339701,2.529767193,1.015457051,0.951470157,0.175666531,1,,1.227474518,36392902.28,9999723754,104503822.6,0.419573563,908.9154062,3.767710009,2.526274743,1.009674167,0.934826957,0.175373329,1
Hspbp1,2.10638298,2.398667529,1.143093477,1.384216017,,0.125252814,0.091587316,8.312480296,0.43842178,718.6087404,2.097673287,2.2473977,0.812335615,-0.140176256,0.122171103,3,,0.111492829,1.660961478,0.484761654,0.166048589,10.92989321,0.341508758,720.5935876,2.096757241,2.255684805,0.821510208,-0.117977857,0.122691718,3,,68456.58535,0.125250928,0.091585859,7.480474539,0.487186278,720.7198314,2.097679213,2.247405552,0.812333384,-0.140185002,0.122171635,3,,1.476114546,0.191818609,0.191818609,0.480676571,0.141110658,3.697840647,1,722.7693224,2.097082525,2.251857836,0.81728527,-0.127839714,0.122418502,3,,10.36032332,4468.565742,21.71487902,449.9082872,0.290298381,719.3735926,2.09217455,2.293183777,0.874943792,0.04011136,0.124493216,3,,0.123665194,8.96E-08,3.761026827,0.028856488,1,720.7061295,2.097466751,2.248881242,0.813879605,-0.136775307,0.122267907,3
Hspe1,18.84042559,6.304125582,0.870911668,0.495441488,,3.21907783,797876089.9,9998701367,0.477211708,1404.197184,18.53273033,6.00927117,0.742589238,0.107786988,0.320099868,1,,3.219079641,3.219076117,0.525138712,797769971.8,9997369461,0.477211763,1406.308275,18.53272965,6.009271108,0.742589325,0.107787224,0.320099863,1,,8.332900144,3.570952018,32655.86476,531590.3693,0.476124335,1406.252181,18.52368418,6.045769306,0.759828144,0.12296321,0.320202415,1,,2.682063713,5.108763034,5.108763034,0.712082062,633062372.1,9937116162,0.476157114,1408.380367,18.52127563,6.038104769,0.757853366,0.123817071,0.320155965,1,,3.217044139,3463.258151,43460.74433,1.00E-10,0.477240401,1406.310244,18.53253523,6.008950683,0.742461987,0.107745325,0.320095805,1,,3.219573158,65050218.57,814985220.4,4.428971489,0.477225559,1406.308284,18.53195094,6.008633759,0.74264991,0.108055975,0.320092408,1
Hspg2,1.042553197,2.467650896,2.421144588,6.521124931,,0.855609807,3253715882,9999307331,0.398280655,539.9117269,1.013183351,2.01476775,1.855311027,3.785275177,0.163810203,2,,0.85561121,0.855608683,0.518135341,3250904834,9990672099,0.398280477,542.022818,1.013183488,2.014767657,1.85531082,3.785274206,0.163810208,2,,1.382019523,1.297975768,3510322.927,13797587.56,0.398018991,540.9983757,1.006433758,2.021917392,1.889205543,3.96261915,0.161750642,2,,1329.31217,1.334640615,1.334640615,0.433626053,15108.82236,26129.14705,0.394400251,543.138359,1.007782761,2.024012533,1.8879684,3.952817345,0.161817659,2,,1.752503367,9999960262,3694127111,1.026020152,1,542.0910908,1.009917431,2.005853631,1.857336133,3.808562764,0.163615104,2,,0.855609868,3253776601,9999494815,1.06E-05,0.398280583,542.022818,1.013183335,2.014767681,1.855311015,3.785275202,0.163810203,2
Hsph1,4.468085096,3.008105384,0.564838438,-0.806448858,,0.830851088,2.381999699,101.0491008,0.258211019,956.2318504,4.395453429,2.958237183,0.597038379,-0.60225985,0.152080438,2,,0.830847767,197811.5352,0.498102253,4.781987689,101.0447456,0.258211099,958.3429415,4.395454333,2.958239784,0.597037486,-0.602262421,0.152080456,2,,1.2047867,1.20484428,1.637956248,117.6176922,0.252211582,957.7477369,4.396675735,2.977644606,0.601948334,-0.6176954,0.151172053,2,,1827822.116,1.204816695,1.204816695,0.495247068,3.307307878,117.6148391,0.252211588,959.8821549,4.396677704,2.977643302,0.601947447,-0.61769656,0.151172069,2,,0.735211566,0.884885015,9.880620609,1.00E-10,1,961.9822319,4.33912603,2.917710348,0.629290542,-0.48140119,0.156077895,2,,0.71993677,1.927663307,1028821.134,0.111506979,0.254262837,959.2994225,4.434658159,2.941942428,0.553998543,-0.657798215,0.154219269,2
Htatip2,1.074468091,2.361175486,2.042087334,4.120410197,,0.715206189,2054321937,9999965338,0.32179684,546.5011929,1.018292132,2.047540297,1.73725629,2.872911385,0.109982832,2,,0.715207077,0.715205231,0.47830642,2053592353,9996427348,0.321796643,548.6122839,1.018292573,2.047540474,1.737255736,2.8729085,0.109982844,2,,1.109443165,1.108341722,70986.0008,456701.072,0.319833291,548.4148093,1.015092531,2.049918536,1.755486375,2.9564904,0.108897888,2,,0.737695908,1.089387518,1.089387518,0.501249752,56280.84771,317218.0236,0.320372331,550.6244835,1.016566128,2.048959683,1.74792007,2.921664231,0.109329711,2,,0.335915096,0.734353939,4.424947853,0.040458858,0.743275871,555.2991068,1.07481114,2.018752897,1.48911458,1.747916707,0.134339328,2,,0.715206164,2054129901,9999026072,15.39556752,0.321797004,548.612284,1.018292139,2.047540371,1.737256341,2.872911558,0.109982827,2
Htatsf1,9.425531928,3.556409407,0.858408248,1.003875193,,2.10212857,4.599075343,68.4560464,0.438458003,1179.511622,9.33619218,3.587852891,0.664460506,0.014379272,0.301465576,1,,4.677993273,1.746479297,0.517702438,6.311619785,73.38969197,0.441186754,1180.159892,9.332908222,3.572758697,0.638054017,-0.011184938,0.299616751,1,,2.101976127,133.2292381,4.523056417,68.41612515,0.43843094,1181.622827,9.336217441,3.587867851,0.664421669,0.014289464,0.30146611,1,,4.926742959,2.22E-08,2.22E-08,1.18E-10,293.3483434,600.1432914,0.999993447,1165.449605,9.316681269,3.329532749,0.597805043,0.244488835,0.277418775,3,,153119.6521,35486485.4,136.4151409,319466.6749,0.423456258,1175.403768,9.401200787,3.31045421,0.393953148,-0.220563575,0.288100208,3,,1.622511834,7.67E-10,223.8880371,3.085344611,0.999968817,1179.343099,9.311661132,3.536672073,0.632014508,0.005520149,0.297940173,1
Htra1,2.436170221,5.585663872,2.404053452,7.726732458,,0.354524973,3.364866449,56.85598857,0.447996714,752.4528862,2.386602492,5.626422058,2.137640394,4.871969501,0.164539009,2,,1.150828067,0.000129123,0.999941447,2896282438,9330874497,1,750.744711,2.387563044,5.155397585,2.01091238,4.539638397,0.150481484,2,,4520.09404,0.354525521,3.364518135,56.85457586,0.447997902,754.5639772,2.386609314,5.626403672,2.137629659,4.871912645,0.164538972,2,,1.147608389,0.031303217,0.031303217,0.007523663,185051296,1231815745,0.492927602,752.8013728,2.388135569,5.18585797,2.020832664,4.574389352,0.151011807,2,,3481370.463,2233280627,181.7366159,12601953.65,0.485944173,753.1271955,2.415431214,5.349888039,1.964043057,4.016861406,0.157641504,2,,0.303778724,20.41342875,2143159221,9549573.81,0.500442711,753.2619591,2.391884008,5.419653269,2.038279889,4.410228273,0.159012778,2
Huwe1,13.28723406,4.321252784,1.078750825,0.513058952,,4.213594634,1460321121,9999734192,0.466232695,1255.525538,13.04673633,3.749669564,0.684715687,0.069576917,0.336779628,1,,4.213594257,4.213597568,0.554615467,1460339616,9999857490,0.466232858,1257.63663,13.04673956,3.749669597,0.684715541,0.069576458,0.336779625,1,,6.267831693,6.292912108,24997.51725,229149.043,0.468720021,1256.125076,13.02075684,3.758501885,0.713907458,0.109303427,0.334388442,1,,4.737904101,5.957855477,5.957855477,0.55809726,1220147068,9868989101,0.46727854,1258.719065,13.02247393,3.75581893,0.705198612,0.097524504,0.335133465,1,,4.260444852,1553572973,9999857346,0.000568024,0.487164986,1257.737325,13.01552252,3.749138091,0.696939835,0.09845208,0.336139228,1,,4.213585284,1459501345,9994134473,0.000364808,0.466233053,1257.63663,13.04673367,3.749674662,0.684716139,0.069576681,0.336779687,1
Iars,2.744680849,2.836714509,1.720802087,4.468983169,,1.3271375,21.11179757,103.3915373,0.44927399,820.6403516,2.718668701,2.75140394,1.436264456,2.303598638,0.142669041,1,,3.372879228,0.945116799,0.707793108,6969334594,9973892605,0.995486319,822.1356583,2.719468978,2.720500758,1.390804896,2.15149818,0.139861649,2,,1.327134908,42069.56528,21.11070183,103.3902244,0.44927231,822.7514427,2.718671077,2.751405694,1.436263275,2.303592041,0.142669127,1,,1.074367954,5.289650197,5.289650197,0.507275932,181.0314285,699.5421276,0.466208267,824.4005087,2.717205482,2.736697226,1.417467998,2.252476696,0.140898364,1,,1.342776811,18.91653267,46.49529332,0.033238281,0.830018022,822.7725898,2.716415266,2.743816264,1.425237069,2.257276615,0.14228245,2,,1.246923423,158.1605222,902.5780272,3.247981747,0.466729272,822.7045776,2.72222992,2.739374257,1.408563328,2.187164256,0.142023644,1
Iars2,2.414893622,2.153388318,0.898772706,0.211179203,,0.816907537,2.669274956,83.41046383,0.186086873,769.9781722,2.398311087,2.110628683,0.874345516,0.088441509,0.115598011,2,,0.816909328,0.81690281,0.499730169,2.669410753,83.41705086,0.186086384,772.0892632,2.398310345,2.110628327,0.874344995,0.088440275,0.11559798,2,,1.163749957,1.163730879,1.541198895,81.82437786,0.178992027,771.7839564,2.400501158,2.113361297,0.865644336,0.052691201,0.114747343,2,,1.95954787,1.070933234,1.070933234,0.499862243,2.929429072,91.19682833,0.185745476,774.1538945,2.398690205,2.11086108,0.874258887,0.086723248,0.115412257,2,,0.816703118,2.673516088,83.29577486,0.000163469,0.18611405,772.0903863,2.398295664,2.11056841,0.874340185,0.088509051,0.115599779,2,,0.798831756,2.01700137,90.36720584,0.043454286,0.188925369,772.191952,2.39666537,2.104341524,0.879394545,0.10967318,0.115817927,2
Ibtk,2.531914888,2.182370828,0.760902868,-0.00763834,,0.51500844,1.034982637,533.2584819,0.15938756,776.5060271,2.525000199,2.147113143,0.696068649,-0.356314715,0.138164248,2,,2625.896961,0.514225768,0.509441513,2.132972485,722.0427525,0.159206176,778.6169695,2.524904869,2.146867203,0.695606836,-0.357172538,0.138143235,2,,0.76502801,0.765017705,0.675640538,372809949.5,0.156359616,778.1943345,2.525211549,2.148307218,0.690390752,-0.376262423,0.136912372,2,,3597404248,0.764875938,0.764875938,0.512265833,1.318245156,80147.91017,0.156372634,780.3288012,2.525262764,2.148543497,0.690391221,-0.376388545,0.136915986,2,,1.045561753,6.151780651,5.796309428,2.430093161,0.988936488,780.9874158,2.496106565,2.168334867,0.793549355,-0.078256458,0.144212853,2,,0.513139441,0.021226695,7561089463,0.036743104,0.158884827,778.6179995,2.525186113,2.146556866,0.694907497,-0.358447269,0.138129705,2
Icam1,1.702127662,3.235372355,1.930430022,4.179771572,,0.477857463,2.820684169,32.97936353,0.357958819,668.9703417,1.641017318,3.058085297,1.688786028,2.578153276,0.176356797,2,,1.818294718,0.051349625,0.985264008,139.971547,204.3502388,0.976087315,668.9863342,1.644990912,2.873404839,1.584108613,2.310679407,0.168755144,2,,0.477857081,672.7666748,2.818671446,32.97886115,0.357964247,671.0814328,1.641020654,3.058090596,1.68878516,2.578146357,0.176356919,2,,1.744024199,0.466453136,0.466453136,0.190206011,7.663351014,56.91319139,0.327833325,672.2991089,1.649124812,3.020045922,1.635405896,2.37884492,0.17473414,2,,0.739431008,48.37551716,51.02884697,0.98908308,0.390467919,670.5139418,1.654535341,3.009459273,1.615999016,2.29238726,0.175476088,2,,0.407072009,1.17E-08,447.9570315,4.026335155,0.391071802,670.5175991,1.642189022,3.018770484,1.654557797,2.460968942,0.174825073,2
Ict1,2.648936181,2.367128088,1.327857659,1.54883745,,1.918239445,2431084792,9998496978,0.341211752,797.8640354,2.608087335,2.162514988,1.169846255,1.225595004,0.122623984,1,,1.91824024,1.918240455,0.534772112,2431400842,9999780487,0.341211911,799.9751265,2.608085865,2.16251434,1.169846786,1.225597547,0.12262397,1,,2.835549483,2.835560574,1742052514,9999023545,0.334101785,799.3286935,2.605282935,2.180411573,1.18857188,1.268903567,0.121014138,1,,2.141366053,2.681405012,2.681405012,0.516022009,2030725078,9999852468,0.335886409,801.6759474,2.606547595,2.174324789,1.1817825,1.25256034,0.121552905,1,,1.918243442,1921238134,7901584252,1.58E-10,0.341212577,799.9751265,2.608089614,2.162514155,1.169845613,1.225593418,0.12262399,1,,1.918240525,2431220692,9999035341,0.019305365,0.341212004,799.9751265,2.608085788,2.162514295,1.16984685,1.225597839,0.122623968,1
Ide,3.531914901,2.582542943,0.845592606,0.084919169,,1.05334534,2.966531553,60.52362426,0.249417007,887.9132312,3.491559097,2.537442967,0.808586827,-0.037546919,0.12578922,1,,0.890126251,1.939260121,0.497020662,4.157560974,69.23146278,0.252743404,889.9766971,3.4906035,2.532376181,0.807321624,-0.028785803,0.125472416,2,,6.758792004,1.061272051,2.441875747,58.35452487,0.248384948,890.0216636,3.49183238,2.538378081,0.808777545,-0.038946387,0.125818545,1,,0.83058634,2.721528412,2.721528412,0.498953637,3.26560884,66.33894815,0.251121526,892.0677753,3.491136032,2.532709845,0.8071137,-0.028912959,0.125378948,2,,1.054454074,2.987681471,60.5832174,0.000552503,0.249051971,890.0249109,3.490466557,2.533208297,0.807841768,-0.037221826,0.125739512,1,,0.977304892,2.158638305,80.70653093,0.08088817,0.253069691,890.0174521,3.489095639,2.528684004,0.80658228,-0.028007315,0.125505834,2
Idh2,6.159574484,4.47427701,0.802386132,0.135570199,,0.642247032,0.974521854,35.03583432,0.439330181,1075.895904,6.077007268,4.49309164,0.714786537,-0.33064484,0.164317225,2,,2.141895367,0.524516932,0.527161229,1.460139166,17.10858481,0.956079555,1076.306946,6.071791348,4.461921137,0.706646187,-0.308024057,0.160655603,2,,112490266.9,0.642245572,0.974513936,35.03590617,0.439328307,1078.006995,6.077015557,4.493088804,0.714783042,-0.330651776,0.164317247,2,,2.768138058,0.396536559,0.396536559,0.037363334,7.631128494,79.37791938,0.394549202,1075.751978,6.035643554,4.39205293,0.758008599,-0.056612001,0.155842588,2,,1.86278904,508.8884786,130.8924683,4.620514993,0.406365353,1073.967275,6.098635496,4.356764982,0.70465101,-0.19902339,0.15607452,3,,0.573260836,3.69E-09,19.3822703,0.128933417,1,1076.554811,6.063569976,4.475303183,0.727911735,-0.265095529,0.161702369,2
Idh3b,4.861702144,2.974184088,0.911134503,0.28399576,,1.560159186,7.031155021,81.07332224,0.344945428,986.2753251,4.655350764,2.760900426,0.777430642,-0.085652604,0.112255579,1,,3.180445859,1.354340167,0.499719039,12.48244169,109.718257,0.351033075,988.3268802,4.655832013,2.747953411,0.770563026,-0.086505832,0.111926382,1,,1.935720153,3.212160639,8.306929323,125.4879126,0.336924643,988.5296124,4.65375678,2.765684607,0.792849358,-0.068147746,0.11284137,1,,4.308723942,2.067054517,2.067054517,0.500749638,7.932821627,85.24705725,0.34429935,990.6043227,4.657826851,2.760409095,0.780250916,-0.084121063,0.112550648,1,,2.554625018,179.0083405,214.4335504,0.733074558,0.365484189,988.5075425,4.653202566,2.741515857,0.769996327,-0.086480148,0.112343322,1,,1.418928559,35.95469113,719.1791937,1.777405615,0.36482908,988.5080578,4.649015649,2.748181984,0.767252801,-0.092022824,0.112300732,1
Idh3g,12.25531915,3.795028093,0.39395273,-0.874537139,,2.244716282,7.06004508,161.0235491,0.362001926,1236.339424,11.82847074,3.535845573,0.303948919,-0.724315048,0.179392225,1,,2.24479301,281.2285036,0.499633582,14.5126105,165.3447105,0.362034484,1238.45052,11.82849197,3.535878084,0.303937481,-0.724345481,0.179392354,1,,3.092223846,3.059258633,3.979594837,147.5140554,0.355667988,1237.172582,11.85192407,3.576298605,0.310199215,-0.74878624,0.176651948,1,,2.297615298,2.972431876,2.972431876,0.499765408,4.441154898,136.6124644,0.357815975,1239.772049,11.84817445,3.572206244,0.304836102,-0.745327301,0.177816725,1,,2.235232903,6.745900813,154.9763796,1.51E-05,0.362077323,1238.453768,11.82044897,3.539549077,0.304910016,-0.723649953,0.179445363,1,,1.861140681,8.495891326,62699.19621,71.26845459,0.384128871,1241.012184,11.80084163,3.459735811,0.289188122,-0.683846973,0.184577285,1
Ier2,4.404255327,3.982218124,1.262732976,2.152731714,,0.758926608,1.906774611,31.8555073,0.483329019,974.5798863,4.371813622,3.97407432,1.080386597,0.72005354,0.174754163,2,,3.156752703,0.313734022,0.95049142,57.24095146,120.08392,1,973.5126712,4.360922594,3.862901426,1.113037997,1.06830415,0.16890067,2,,0.758926438,3212.151877,1.906324088,31.85584401,0.483323926,976.6909774,4.371813247,3.974075038,1.08038682,0.720054043,0.174754169,2,,3.024965412,0.446309416,0.446309416,0.031829122,66.7133475,210.7315732,0.666015903,975.6728632,4.359379139,3.864027981,1.11768361,1.087700064,0.1690058,2,,20.6283908,4010.88425,110.5765543,40.19519468,0.453988974,974.2667563,4.384505841,3.873913172,1.03821681,0.712390065,0.1689958,2,,0.658851112,1.44E-07,44.08287923,0.806878285,0.999999999,975.148912,4.363501796,3.959033025,1.098145897,0.844709926,0.172499092,2
Ier3ip1,4.5212766,3.250488103,0.968539936,0.48178633,,1.066403772,2.758597803,47.61502778,0.345753313,973.8387495,4.408176588,3.159144129,0.866154772,0.071778398,0.164759513,1,,0.90250745,2.728147982,0.498300962,4.204960867,53.91057588,0.349122721,975.4147582,4.408491994,3.142545738,0.853532198,0.0628268,0.163097402,2,,1.066388922,254.4219627,2.746720288,47.61043877,0.345755983,975.949841,4.408178534,3.15913751,0.866148468,0.071766878,0.16475942,1,,0.811156857,4.016128068,4.016128068,0.568706115,4.004789724,56.8275932,0.346136532,977.1742938,4.410301228,3.134755211,0.847910457,0.060905842,0.162178715,2,,4.41898662,586.3163691,124.8718152,5.116282447,0.378854361,975.1205507,4.421920056,3.085551234,0.811121315,0.01005108,0.161140994,2,,0.951003765,0.686901272,1451.542879,5.244011162,0.363360586,975.4891678,4.395742015,3.13839135,0.867012459,0.097610745,0.162755149,2
Ifitm1,8.010638302,5.472761482,1.237396485,1.876800759,,1.149336073,4.596696636,90.07136748,0.444603252,1176.371045,7.911316781,5.544319734,1.046116407,0.705532762,0.257017694,1,,0.000138154,2.310706199,5.32E-06,8526.737117,32194.57662,1,1170.566273,7.850793761,5.127132826,1.027246349,0.931915701,0.241100712,3,,1180535.612,1.149353912,4.596697906,90.07097798,0.444601792,1178.482137,7.911351481,5.544263386,1.046107651,0.705517649,0.257017765,1,,0.917544202,4.521282815,4.521282815,0.509745729,6.509287867,105.6518531,0.450577338,1178.319516,7.905970816,5.448645675,1.013572573,0.671246927,0.253295938,2,,37.16882966,13917.84502,310.4346288,46.53228693,0.485088709,1176.067216,7.945165524,5.277116054,0.909105224,0.421230298,0.252496774,2,,0.950252565,0.000941465,9995499034,22165393.47,0.484465431,1176.497843,7.900250421,5.386546312,0.992908625,0.621985806,0.253361744,2
Ifitm3,8.808510639,3.092455568,0.586022943,-0.323051879,,3.02368317,1192974747,9999937529,0.382576385,1133.727926,8.576617236,2.943818068,0.538956009,-0.381889102,0.18788059,1,,2.431258879,2.328845038,0.509868812,3.975412943,49.04529528,0.476155044,1137.860473,8.492288343,2.840726061,0.512746567,-0.332463159,0.187950453,1,,4.255031722,4.255019501,806988824.7,9978339454,0.381787708,1135.544982,8.575189391,2.953078839,0.544071625,-0.387968416,0.187511498,1,,22.42489473,4.123402282,4.123402282,0.551121013,1331892040,9999997273,0.378142022,1137.725454,8.576597801,2.953196305,0.542396968,-0.388124542,0.187649299,1,,3.023953322,118166.7815,990477.9531,1.22E-07,0.382508826,1135.839072,8.575759199,2.943429048,0.538979987,-0.381683483,0.187874392,1,,3.023683693,1192943941,9999677949,0.491766869,0.382576393,1135.839018,8.57661774,2.943817873,0.538955961,-0.381889145,0.187880591,1
