name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_cross-talk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Ankrd27,2.129464293,3.922946656,2.276022609,8.294810836,0,0.518974853,4.334282942,41.57498939,0.477519482,873.0523992,2.118565986,3.997848811,1.988220509,4.627575607,0.129080696,2,0,0.206416317,2.000262599,0.094136096,20.59849579,41.29304259,1,871.96029,2.091653614,3.56906113,1.772458468,3.727949743,0.114324685,2,,0.518975373,348.3038715,4.327756826,41.59041149,0.477334098,877.2185384,2.118564946,3.997846212,1.988220895,4.627579305,0.129080666,2,,1.52835937,0.00347229,0.00347229,0.00044664,5080126132,9860226604,1,874.4790349,2.123548119,3.725032501,1.851253677,4.238835016,0.114826997,2,,35815399.81,9946993490,111.1272804,91466542.16,0.446024447,875.8541688,2.12811647,3.806880071,1.802599996,3.64327613,0.120498749,2,,0.415457435,8.10E-08,9984454432,79198965.3,0.449839504,875.8871386,2.12326899,3.842384263,1.846242692,3.884527912,0.121968831,2
Pdcd5,9.13839294,9.989599455,2.323871563,9.249430035,0,0.930652085,28.77317554,552.4143334,0.52824388,1468.657303,9.117011716,10.05052044,1.818294695,4.289762539,0.238946158,2,0,0.69622641,2.199853635,0.355532495,758534429.1,9998329549,0.555481761,1467.678331,9.092349579,9.587517019,1.720216461,3.909306001,0.233142189,2,,1003.563848,0.930650107,28.74540081,552.4016093,0.528237431,1472.823441,9.117014665,10.05053611,1.81829479,4.2897599,0.23894624,2,,0.711564218,3.070345594,3.070345594,0.553398225,32915896.81,578009441,0.516950253,1471.797108,9.157153983,9.798722132,1.783820624,4.241017792,0.234337683,2,,11.78841073,39513.2268,3075.855085,12.14065324,0.636282567,1472.699923,9.110746306,9.880650197,1.755988765,3.949415336,0.238047876,2,,0.896280806,31142.98098,669189.5616,159.7244295,0.554157084,1472.689414,9.124111042,9.870077429,1.750536788,3.920355873,0.238087868,2
Ccne1,5.848214312,12.06476297,2.83001608,13.23101205,0,0.476430267,17.50731554,431.4190878,0.51268399,1238.102608,5.824781754,12.01128212,2.446439611,7.651117337,0.173611514,2,0,0.448355191,4.610022427,0.527948846,726783801.2,9999717330,0.544784343,1239.91957,5.830356355,11.60033868,2.351557209,7.095124122,0.171607607,2,,0.476429296,16158341.07,17.50646634,431.4020055,0.512680841,1242.268746,5.824779974,12.01127017,2.446435404,7.651086714,0.173611445,2,,3.554335198,0.644588696,0.644588696,0.327882441,16155769,113979363,1,1243.924938,5.825964547,11.54468138,2.316702689,6.830417123,0.170858223,2,,1.225626414,5853.340708,3415.372666,1.614088666,0.548079865,1242.217601,5.826026377,11.85792655,2.404567725,7.375369543,0.172902024,2,,0.468592614,3160.147373,83055.87979,15.66478391,0.548383842,1242.215078,5.826106025,11.85177924,2.403054888,7.365766454,0.172873845,2
Pop4,3.964285748,6.00868734,1.999647968,4.80064139,0,0.602812271,6.440514322,111.747575,0.417513034,1112.560963,3.922740027,5.954714906,1.775966916,3.330984311,0.156358408,2,0,1.7175856,0.480384066,0.561551047,18.16936431,227.4058836,0.414270204,1113.072522,3.91986096,5.846800362,1.740444486,3.222931997,0.152671103,2,,410001954.7,0.602813783,6.440735604,111.750867,0.417512448,1116.727101,3.922733345,5.954717138,1.77597218,3.33101039,0.156358382,2,,0.040490253,2.244232836,2.244232836,0.988811503,2171306318,9969388771,1,1112.402385,3.899767051,5.40832248,1.679571131,3.235348142,0.139955749,2,,5.03907263,1701.510677,195.0779578,8.285631006,0.758116662,1116.509348,3.918941619,5.769822673,1.698896837,3.025315746,0.154006825,2,,0.546107047,272936705.6,9168163882,15750702.79,0.462107447,1116.367016,3.928358537,5.806843524,1.706381563,3.049454028,0.154345101,2
Siglecg,3.602678624,9.712067627,4.11170558,27.54760744,0,0.458102562,716646029.9,9994096837,0.564310697,1044.313149,3.592801065,8.698962253,2.808647109,10.88475141,0.143798732,2,0,0.30463381,0.778153913,0.323573738,1437413948,9998334620,1,1046.094973,3.593673648,8.363097616,2.687110564,10.00208576,0.14113261,2,,0.463700969,4.725619535,662034354.8,9989877039,0.56583023,1048.439546,3.591195822,8.757646279,2.839027895,11.13719579,0.144123756,2,,0.338252147,1.499018918,1.499018918,0.49480366,1209087119,9855587009,0.950838478,1050.065387,3.589022482,8.432392177,2.735345144,10.41660957,0.141306006,2,,0.458760035,1198404.066,9775062.079,0.000783514,0.956557502,1048.491043,3.590113873,8.689475423,2.808636549,10.88793849,0.143720992,2,,0.458105544,716978992.9,9999956299,263.9221199,0.564228669,1048.479338,3.592715753,8.698700947,2.808638946,10.8847576,0.143796476,2
Etfb,9.352678578,10.46259589,1.643391761,3.062266919,0,0.662383972,4.137134963,142.9406253,0.474046748,1468.722092,9.224019661,10.65697751,1.461627633,1.897883508,0.205263443,2,0,1.402199072,1.68E-05,0.999998009,5288.938086,82427.36828,0.505553069,1457.607512,9.257837914,9.592977971,1.404350997,2.015666644,0.181773684,3,,0.662378921,2445772.489,4.13693693,142.9355429,0.474047188,1472.888231,9.224029166,10.65696532,1.461617895,1.897842471,0.205263338,2,,8.61E-06,2.257033976,2.257033976,0.999998634,1023739445,9999884372,1,1461.729917,9.099379976,9.48918326,1.459308773,2.274154829,0.179445813,3,,17134.51403,30183197.54,973.3807214,31179.15677,0.532866126,1471.235974,9.307306227,10.02713448,1.327711526,1.497464014,0.199475399,2,,0.564951033,1.00E-10,556104.7226,467.7304622,0.513539874,1471.213188,9.2564564,10.18514772,1.363506726,1.611391354,0.200194736,2
Klk8,1.156250024,13.21054572,6.412821584,51.38864679,0,0.108571166,496644044.5,9999743949,0.537806883,500.9429892,1.133511976,10.40567473,5.023452312,31.97745732,0.141481057,2,0,0.108571135,0.108571183,0.495638848,496656176.3,9999992303,0.537806721,503.0165467,1.133512014,10.40567536,5.023452278,31.97745629,0.14148106,2,,0.190876303,0.19087033,427753986.7,9954885033,0.533082083,504.7763444,1.128520302,10.64876635,5.125149866,33.08588413,0.141013916,2,,84934.55416,0.19050645,0.19050645,0.50732544,102278.9393,1210613.817,0.533255995,506.8884203,1.129095184,10.66615405,5.125275429,33.07248447,0.141065671,2,,0.108569129,116072.7252,2337123.601,1.00E-10,0.537798227,505.1091623,1.133493903,10.4056636,5.023485938,31.97790086,0.141480512,2,,0.108571081,401164324,8077309487,0.047772701,0.537806143,505.1091276,1.133511491,10.40567717,5.023453651,31.9774727,0.141481047,2
Josd2,1.33035714,3.327360924,3.670464736,19.9111934,0,0.788357283,21126976.84,41563244.09,0.857776922,717.552133,1.326522302,2.648351749,2.212120601,6.64599133,0.100443517,2,0,0.788238264,0.788238244,0.52501497,3278622210,9998996807,0.553441782,719.6247487,1.326599014,2.648658463,2.21218619,6.646154138,0.100455645,2,,1.252241066,1.252245627,2557034330,9855335571,0.55064227,720.5123016,1.323046779,2.68294941,2.295734102,7.240401044,0.099960616,2,,0.836344101,1.2256814,1.2256814,0.624910928,5122045369,9999394445,0.999999989,722.9814613,1.324640763,2.670133424,2.268152881,7.044458364,0.100041007,2,,0.788420643,35354611.17,67995724.74,7.82E-05,0.877222111,721.7182728,1.326518961,2.648344639,2.21212028,6.645995149,0.100443192,2,,0.788238077,3278773498,9999480695,0.000871829,0.55344072,721.7173296,1.326599149,2.648658963,2.212186304,6.646154469,0.100455665,2
Pold1,1.205357166,6.290939264,3.376230481,13.26030385,0,0.15738607,3.635756053,81.06783643,0.37376821,584.3438426,1.169352555,6.032325181,3.157202611,11.02149215,0.113687704,2,0,0.119685341,0.808878855,0.489316717,8.407926989,131.8952264,0.389521513,586.1622126,1.170428635,5.897894886,3.105617287,10.73635046,0.112618672,2,,0.157484378,6.028006475,3.509656594,80.38364473,0.373374099,588.5091802,1.169378325,6.033997788,3.157929425,11.02624663,0.113691109,2,,0.808576762,0.214265506,0.214265506,0.493066783,5.518872089,98.18523224,0.381929337,590.4815052,1.170128173,5.957246471,3.123364128,10.81784516,0.113121732,2,,0.618860204,1469.806466,450.8211321,3.17532076,0.418697691,588.5335359,1.169054071,5.913273922,3.10280314,10.67075592,0.113303826,2,,0.147987123,229.0794419,11637.05831,20.26508485,0.41865425,588.5313037,1.169099007,5.911283942,3.101843482,10.66484868,0.1132918,2
Nr1h2,3.598214297,4.004763435,2.315117626,9.569388609,0,1.196396716,1743164005,9985083728,0.525327673,1083.197905,3.58386785,3.915722285,1.720794331,3.872531732,0.154787502,1,0,0.367317879,2.313899139,0.057184024,122261155.2,247324622,1,1083.047598,3.587907433,3.58310015,1.462196701,2.764717646,0.141944022,2,,9993936586,1.196396808,226535282.9,1297625865,0.525327424,1087.364043,3.583867888,3.915722084,1.720794274,3.872531522,0.1547875,1,,0.240095882,3.263205803,3.263205803,0.961037169,2781399387,7517122222,0.991947472,1086.540395,3.561599855,3.637013375,1.523719939,3.094696843,0.14234841,2,,1.233519258,5897.32118,27882.68362,0.031416108,0.525833442,1087.364195,3.58429724,3.915827831,1.720374847,3.870041186,0.154792057,1,,1.196396614,1737797061,9954348563,1.43E-10,0.525327336,1087.364043,3.583867907,3.915722549,1.720794362,3.872531763,0.154787507,1
Atf5,4.700892895,8.980968531,2.016667683,4.940360469,0,0.320766828,2.087417737,75.25285298,0.461658591,1119.726214,4.574633253,9.59307967,1.888069233,3.342320742,0.180881116,2,0,2.099377318,0.116465486,0.942222931,3952422.301,17584839.72,0.998467182,1110.707941,4.618511778,8.344761139,1.711154698,2.980872547,0.155585437,2,,0.320766535,2163.813444,2.087081062,75.25120984,0.461665935,1123.892352,4.574654608,9.593088674,1.888060719,3.342275647,0.180881358,2,,2.069985685,0.191302043,0.191302043,0.046259429,2140948.274,9505569.425,1,1114.875477,4.619073888,8.341545268,1.709263929,2.972835654,0.155493462,2,,4.704836278,6508.948313,328.5615872,20.96062001,0.491980802,1117.687079,4.682965357,8.704708611,1.633907316,2.36121294,0.165336297,2,,0.281237258,1.00E-10,72.68534362,0.3213545,1,1120.386558,4.557403774,9.102940955,1.802284693,3.052719277,0.172027529,2
Nup62,1.116071442,3.315928665,4.263344322,24.47288183,0,0.86579715,4481747573,9999082042,0.577782229,661.2398233,1.115350807,2.280049544,2.204701039,6.854989255,0.129769762,2,0,0.865681882,0.866000358,0.532385245,37860119.12,82985060.07,0.588079067,663.3133839,1.115334547,2.279983112,2.204672843,6.854840891,0.129767036,2,,1.370524274,1.368790418,97996794.87,267947953.3,0.594473873,662.9893566,1.111929875,2.312284225,2.295761722,7.57370425,0.127078331,2,,266601300.6,1.370037989,1.370037989,0.508918521,9999980511,8269903033,1,665.1013014,1.111937685,2.311922031,2.29550695,7.572215765,0.127068533,2,,0.865803212,63128704.51,115023854.5,4.29E-07,0.707475678,665.4059902,1.115348185,2.28003872,2.204696699,6.854967288,0.129769309,2,,0.865797021,4481788938,9999263243,4.89E-05,0.577777177,665.4059617,1.115350806,2.280049729,2.204701165,6.854989974,0.129769767,2
Akt1s1,3.160714287,2.82798631,1.629736429,5.933824735,0,1.140422259,4.22045113,28.59104933,0.518606469,1024.800873,3.153822766,2.833097025,1.264248567,1.728680867,0.131407536,1,0,4.2585235,1.009349926,0.50076234,8.471343179,26.15569288,0.746255104,1025.947777,3.154566432,2.831798642,1.264315116,1.775376605,0.130241664,2,,894.9224108,1.140440637,4.215465787,17.60687786,0.842193455,1028.967012,3.153825378,2.833124356,1.264273285,1.728787355,0.131409119,2,,0.976975229,6.752404498,6.752404498,0.506323371,8.748658658,26.56451575,0.800051835,1029.851919,3.155825222,2.835901585,1.269310324,1.815021212,0.13015071,2,,103.26313,11384.03358,90.50095079,133.7899577,0.37802412,1027.325408,3.159635559,2.751637761,1.156207407,1.361304163,0.123781098,2,,0.901783829,0.001861969,9920949257,110829914.7,0.440110007,1027.472786,3.155274119,2.796276913,1.221208062,1.615317304,0.127269109,2
Ptov1,3.044642863,6.257410086,4.93295251,40.96911466,0,0.812879815,1631723206,9982770749,0.61221888,1017.156634,3.044234553,4.739996727,2.221882238,7.264207222,0.140972533,2,0,0.812880409,0.81287906,0.504081764,1450067582,8871532530,0.61221035,1019.230192,3.044232499,4.739994576,2.221882408,7.264208682,0.140972466,2,,1.752606459,1.026363737,17312663.02,115083011.2,0.707204969,1020.558015,3.041937321,4.882246678,2.373608282,8.470557804,0.14310996,2,,8924268.51,1.27472022,1.27472022,0.407528037,5139086631,9999946412,1,1022.679556,3.042161916,4.902654946,2.39160631,8.607799277,0.143535502,2,,0.812900566,2663964524,9976819252,2.16E-05,1,1021.322807,3.044224296,4.739970439,2.221879011,7.264189257,0.14097199,2,,0.812850499,478317262.8,2532782680,2.05E-10,0.707372402,1021.322803,3.044255127,4.740156105,2.221918444,7.264424276,0.140975033,2
Med25,1.339285721,3.68071435,3.555714694,22.15291132,0,0.457267625,22.24843973,129.5544188,0.513301661,704.0579921,1.333931051,3.68101812,2.665783671,9.420478638,0.138529392,2,0,2.003420524,0.367560897,0.526012412,4824493982,9999975450,1,704.9087987,1.331481625,3.586520577,2.566535752,8.724229987,0.134472491,2,,185.4331563,0.457269468,22.19039661,129.5407807,0.513278497,708.224133,1.333930513,3.681026479,2.665794855,9.420570978,0.138529523,2,,1.392849994,0.079860601,0.079860601,0.018737605,265044.495,770247.5305,0.53916354,707.2024148,1.333822364,3.306095428,2.266028767,6.682795253,0.124189068,2,,22609833.97,9746431347,156.5695737,56452930.2,0.513993577,708.0459291,1.337403623,3.547250846,2.462779786,7.773393417,0.135125647,2,,0.399944074,896921016.3,9467835611,51245054.21,0.468418499,708.0398589,1.337857485,3.549251161,2.46292864,7.773807615,0.135158125,2
Ap2a1,1.83482143,3.895105638,3.798198053,25.11095161,0,0.782551554,2485782216,9993810182,0.583202789,828.2044716,1.833390924,3.327536814,2.253395817,7.234999375,0.115000547,2,0,0.782579614,0.782579341,0.508557758,4263718012,9996634192,1,830.2782677,1.833361324,3.327423716,2.253371815,7.23489133,0.114997532,2,,1.235231636,1.235106883,92433522.53,352006692.3,0.779884154,831.9001211,1.83144471,3.408387658,2.378663274,8.182656767,0.116718832,2,,9999865742,1.234777185,1.234777185,0.554581924,443413.736,730583.8221,0.999999999,834.0120665,1.831459908,3.409169035,2.378950707,8.18421857,0.116732265,2,,0.783054718,959573.7727,3372672.756,0.000654957,0.665152553,832.3708043,1.833428317,3.32760868,2.253400477,7.234995651,0.115002891,2,,0.78255226,2484933277,9990407087,4.50E-07,0.583201367,832.37061,1.833389948,3.327533583,2.253395157,7.234996418,0.115000459,2
Cpt1c,2.674107146,5.047094869,1.770713189,3.234754953,0,0.302170488,1.210834448,32.78697548,0.403056051,924.5847683,2.60522172,5.078629804,1.625417257,2.101144583,0.114218922,2,0,6.71E-09,1.822008961,2.43E-09,75.38811049,186.1902223,1,917.6908217,2.591784549,4.68760757,1.578830013,2.248614745,0.083245261,3,,70412.29814,0.302169673,1.210830429,32.78748486,0.403050637,928.7509067,2.605219119,5.078639164,1.62542002,2.10115334,0.114218929,2,,1.313596725,0.405307111,0.405307111,0.493240775,1.465068233,31.88004195,0.42418019,930.0830583,2.602640682,5.057213906,1.610037804,2.050236023,0.111902067,2,,70.63096503,37996.82774,104.4278542,418.2288564,0.410786973,923.5067437,2.643615277,4.807662317,1.495140665,1.721699684,0.098013554,2,,0.267252686,3.52E-09,20.65748425,0.269695379,1,926.606568,2.594475015,4.994525904,1.615101549,2.120748493,0.107706877,2
Prmt1,9.607142951,8.962559781,1.35668067,1.935780617,0,0.763000037,3.453812744,115.0642164,0.4606172,1483.613164,9.514584686,9.119252916,1.261032944,1.22492975,0.167671149,2,0,0.531019119,3.468597648,0.153962314,188.4248831,976.2219058,1,1483.390354,9.461384228,8.507901053,1.218132419,1.310932798,0.159552076,2,,0.763004913,1075.42669,3.451432785,115.06747,0.460608543,1487.779303,9.514568399,9.119235099,1.26103788,1.224951358,0.167671074,2,,3.234368614,0.7257136,0.7257136,0.089451118,2727.194174,13841.29455,1,1487.520938,9.452238836,8.503680511,1.218265282,1.318082092,0.159263268,2,,5.726330744,6585.900328,831.2181982,7.984697089,0.49015257,1486.260687,9.54162568,8.759874896,1.190291339,1.086917612,0.162850042,2,,0.669462014,3.80E-07,9959882064,9206816.373,0.486104131,1486.334723,9.50572111,8.845065259,1.224638939,1.191249241,0.163545367,2
Irf3,1.772321434,2.411557686,1.803466951,4.316225284,0,1.219028983,2542619286,9986337563,0.372157613,816.6623063,1.753640173,2.318501492,1.620252212,3.033200836,0.068740462,2,0,1.012269371,1.731886905,0.491999521,2718623928,9999878142,0.377144905,818.7276175,1.7541703,2.312107751,1.608231295,2.982895873,0.068614773,2,,1.226993768,15.16057065,1515.393191,6401.114794,0.371927602,820.8279173,1.753219942,2.318892691,1.622491992,3.044190301,0.068739283,2,,0.930032661,2.947295148,2.947295148,0.52282822,2424217335,9931992907,0.377224397,822.9142671,1.753822507,2.311040705,1.609400314,2.994354174,0.068524717,2,,1.218228224,2039.168757,8018.401696,1.00E-10,0.372170002,820.8287164,1.753656098,2.318369396,1.619966316,3.031863656,0.06873976,2,,1.219029053,2545259100,9996709452,6.92E-08,0.372157472,820.8284448,1.753640265,2.318501451,1.620252118,3.033200386,0.068740464,2
Rras,2.357142869,3.370129913,2.083876833,5.842956801,0,1.031760341,1963565062,9999977317,0.450127089,921.9682647,2.332927501,3.112402383,1.747669717,3.665377841,0.094126143,2,0,1.031760635,1.031760132,0.519275415,1963417090,9999223864,0.450127061,924.0418222,2.33292751,3.112402296,1.747669692,3.665377771,0.094126142,2,,1.590260952,1.590265284,1468659722,9998408816,0.43847013,925.8430974,2.328050982,3.156139851,1.804330709,3.924441277,0.094162462,2,,1418826.553,1.590141386,1.590141386,0.516859776,2076772163,7309806350,0.438382005,927.9549668,2.328105268,3.156294257,1.804318619,3.924238608,0.09416549,2,,1.11939516,1590380.694,4987725.032,0.081670945,0.500390756,926.1589339,2.330041145,3.107785443,1.750218721,3.68487407,0.093917513,2,,1.031760218,1963525566,9999776759,0.069820302,0.450127137,926.1344032,2.332927587,3.11240266,1.747669738,3.665377755,0.094126148,2
Nosip,1.875000015,2.825000025,1.857887287,5.03714732,0,0.66310046,3.109835212,24.58479251,0.433088971,836.1277555,1.864229653,2.80318589,1.61533981,2.765592878,0.097979448,2,0,0.564624995,2.557455986,0.499745986,5.762266439,32.4956112,0.416287389,837.5164109,1.86363482,2.792400089,1.606432726,2.758821305,0.095804113,2,,3171.439027,0.663099768,3.109167988,24.5847116,0.433088566,840.293894,1.864228733,2.803184158,1.615338977,2.765589199,0.097979369,2,,2.761180206,0.515611036,0.515611036,0.089141776,16.0129372,22.36160444,1,840.6573927,1.884934752,2.714078603,1.517641441,2.435970083,0.090676823,2,,135358.152,17097372.34,63.65708031,285791.4992,0.382608728,839.2820395,1.869889536,2.736121854,1.524818281,2.397290013,0.092318033,2,,0.547764968,58.64193132,2185266913,35212766.99,0.450103203,839.3946724,1.864002798,2.770129978,1.582079531,2.657085957,0.094358362,2
Rcn3,25.31696456,19.19317534,1.338378671,1.921616186,0,1.030440579,6.989742615,419.15282,0.473145669,1903.74943,25.15332631,19.25331021,1.229521281,1.259186714,0.251547684,1,0,0.933852238,3.308307875,0.495442205,27.63636492,1055.143135,0.48281174,1905.12469,25.14131308,18.89706096,1.219580007,1.281616852,0.249687024,2,,233.9553697,1.030407573,6.957473464,419.0893713,0.473133045,1907.91557,25.1532631,19.25359126,1.229518001,1.259153189,0.251548087,1,,0.910122346,5.099503075,5.099503075,0.497710879,36.4465701,1491.974657,0.486071212,1909.126186,25.13981566,18.79101388,1.218412246,1.296179225,0.249133559,2,,2.3199487,8443.406115,6005.037544,1.381298082,0.501197964,1907.629096,25.13633055,18.85946285,1.19504756,1.17938255,0.250025926,2,,0.974225689,385.4260581,37220.20317,3.633827895,0.50012022,1907.623983,25.15930319,18.85610998,1.193734521,1.175047537,0.250101021,2
