name,mean,fano,skewness,kurtosis,0.5+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,0.5+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
1700123O20Rik,1.851063826,2.206407436,1.108237044,0.28772605,0,0.756471859,5.327816062,108.3741778,0.207278189,697.397621,1.689292574,1.904388639,1.019276691,0.237067712,0.100104346,2,0,0.614482062,0.6754406,0.500430123,0.993298031,6.52708671,0.684164646,701.543084,1.669415697,1.859407918,1.015468108,0.27558443,0.105304079,2,,6.370528379,0.778646939,9.904205963,228.2121853,0.214429555,699.6696418,1.679281549,1.892939862,1.029171555,0.276399599,0.100317094,2,,1.419057418,0.972774862,0.972774862,0.496736192,2.387628189,44.19999002,0.208576326,701.5502638,1.690123696,1.904712393,1.019925413,0.23763016,0.099829195,2,,4.533137709,0.741773023,42.51780267,0.514781024,0.800468375,2.00E+30,0.001895785,6.503906775,59.50182201,3577.47391,0.701529014,1,,0.743143078,15.21952488,446.7359873,0.459631912,0.22108811,699.8455507,1.681450559,1.890036486,1.024520256,0.266858843,0.100877557,2
1810009A15Rik,12.51063836,6.492763015,0.635293615,-0.485753703,0,1.172070027,4.623753155,214.4693338,0.34431326,1312.839929,12.47947199,6.422090704,0.563033884,-0.600239375,0.269082376,1,0,1.778752356,1.012654785,0.494654858,6.038800619,244.03626,0.348794607,1314.808173,12.47036904,6.394029968,0.564296531,-0.577161456,0.268612159,1,,3.664033833,1.215577801,2.793584936,177.2325943,0.338770994,1314.876955,12.4892733,6.44544194,0.561169264,-0.623056152,0.269191186,1,,0.020078002,1.892102335,1.892102335,0.998964122,1.438495525,32.68124654,1,1316.311352,12.44628214,6.196050957,0.578170248,-0.439551188,0.265539405,3,,1.171840106,4.627555109,214.2782528,5.71E-05,0.344343691,1314.952165,12.47955599,6.421836266,0.562982096,-0.600192227,0.269082103,1,,1.212312606,131622.6679,5646276.228,0.007042334,0.372646684,1315.084764,12.4404092,6.41424247,0.579250872,-0.555164334,0.2691065,1
1810013L24Rik,2.042553204,3.863696815,1.879720881,3.300101098,0,0.609259802,1008390926,9998992457,0.367832532,724.9782779,1.97232839,3.427206386,1.724352098,2.803176021,0.142837547,2,0,0.609259695,0.609259775,0.486746095,1008367861,9998763585,0.367832573,727.089369,1.972328348,3.427206591,1.72435217,2.803176245,0.142837546,2,,0.922693002,0.922693572,720722039.9,9999688647,0.36311533,726.44154,1.967149832,3.456550402,1.747356706,2.878997041,0.141560102,2,,0.668751423,0.886409319,0.886409319,0.547469907,836382754.7,9999964362,0.364333198,728.7771343,1.969419361,3.446852019,1.739123267,2.850871514,0.141974606,2,,0.609283346,26007901.63,257830194.8,2.37E-05,0.367819017,727.0893692,1.972340546,3.427169559,1.724331473,2.80309772,0.142837998,2,,0.609259719,1008403160,9999114833,1.80E-08,0.367832537,727.089369,1.97232831,3.427206559,1.724352167,2.80317624,0.142837546,2
1810037I17Rik,7.468085143,4.734194094,1.353237857,2.006370353,0,1.980651369,1221470848,9999420843,0.465313737,1135.662834,7.368616985,4.368785774,1.123966655,1.14271521,0.22865053,1,0,1.980651725,1.9806508,0.532467288,1221505374,9999705065,0.465313691,1137.773925,7.3686171,4.368785879,1.12396663,1.14271508,0.228650533,1,,2.952164908,2.952119704,889417432.3,9963260438,0.459376565,1137.411342,7.358113796,4.422827312,1.164112319,1.235457715,0.228898228,1,,2728.635368,2.951465519,2.951465519,0.553797569,1610343758,9999103582,0.459245789,1139.546998,7.35824306,4.422324473,1.163913255,1.234972854,0.228896131,1,,1.980789319,785223.7809,6428131.954,1.01E-10,0.46528107,1137.77394,7.368622553,4.368569723,1.123944921,1.142705742,0.228648941,1,,1.980649823,1219723800,9985114180,0.37778822,0.465314077,1137.773925,7.368613226,4.368787029,1.123967332,1.142717329,0.228650508,1
1810043H04Rik,2.202127661,2.353427895,1.102602702,0.405816989,0,0.890295729,5.286353188,72.33846441,0.247807757,748.5436891,2.127119153,2.220318866,1.055037287,0.419753097,0.131945524,2,0,0.890286537,0.890298392,0.498481048,5.28595461,72.33323469,0.247807603,750.6547802,2.127118018,2.220318466,1.055037433,0.419753998,0.13194555,2,,1.300289351,1.300200989,3.05220273,63.29581253,0.239970959,750.4846873,2.128521129,2.230902043,1.061379286,0.423482915,0.131330984,2,,0.880504732,1.309361628,1.309361628,0.501538357,3.823004399,65.77071333,0.243153705,752.6891344,2.128025144,2.226463257,1.05852306,0.421353753,0.131595473,2,,0.984122365,3258.168487,24063.47279,0.048125474,0.266889222,750.7498997,2.121093039,2.21605214,1.064418026,0.450530507,0.131725845,2,,0.939118009,814831015.7,9773003766,1.07E-09,0.267043877,750.74965,2.12118043,2.216361817,1.064519301,0.450607515,0.131713443,2
1810058I24Rik,5.117021285,2.552417402,1.342789339,3.277772971,0,3.157211504,112.3233495,383.2785136,0.488486743,981.4028521,5.089580634,2.497373652,1.014460334,1.127170741,0.182338715,1,0,1.876711563,6.465027742,0.194930523,8501490647,9941438120,1,982.1364405,5.09858723,2.492458854,0.941445323,0.923428392,0.178915642,1,,245.4215207,3.155875791,109.0938252,377.4444521,0.488407203,983.5139631,5.089752391,2.497543142,1.014358371,1.12672402,0.182343428,1,,2.391636252,9.301257061,9.301257061,0.508493339,82.27681226,165.1404176,0.833138383,985.0060489,5.089348893,2.494631805,0.977338271,1.020076881,0.180665079,1,,7.139669246,684.4491677,335.9513851,1.428799658,0.492705479,983.5013622,5.093477029,2.493666968,0.990669335,1.04847619,0.1819904,1,,2.651775331,2079944.407,10413862.07,41057.75968,0.488702011,983.4904084,5.095700336,2.488406672,0.959185091,0.948017149,0.181408211,1
2010107E04Rik,15.01063835,4.790212151,0.386526656,-0.556779135,0,1.836543846,2.989194549,104.6832146,0.387876522,1325.017002,14.78604987,4.769979728,0.359186424,-0.661201889,0.236349495,1,0,1.596240508,3.026267372,0.493521134,4.042969854,117.8220737,0.387103591,1326.92978,14.78648207,4.758560186,0.356285924,-0.65062663,0.236222266,1,,1.836555468,203.1648528,2.961927229,104.6735983,0.387873521,1327.128092,14.78607226,4.769996017,0.359186024,-0.661210066,0.236349577,1,,7.36E-07,2.954441132,2.954441132,0.999999985,1.71231401,32.98715748,1,1326.847956,14.69963194,4.635321537,0.350675197,-0.556513291,0.227886278,3,,1.773210276,6.133170533,127.3179897,0.030345137,0.390739793,1327.077039,14.78658141,4.753974203,0.3513539,-0.653933135,0.236506113,1,,1.606851965,0.842135384,189.8408973,0.096912643,0.388362221,1326.982699,14.78650385,4.741605186,0.348341212,-0.644105965,0.236515441,1
2010107G23Rik,1.0212766,2.666223413,3.616923913,19.09782041,0,0.889290333,672095615.3,1430726892,0.53948868,534.7145341,1.01820859,2.117755331,2.128588337,6.056165477,0.121951043,2,0,0.889286557,0.88928352,0.492124719,4698242887,9998297813,0.539663655,536.8256252,1.018215815,2.117768763,2.128588756,6.056155232,0.121951967,2,,1.408136943,1.408315766,1623633.652,3549648.886,0.662668987,535.8084635,1.015726578,2.137347218,2.191614345,6.502399202,0.121285929,2,,8910468298,1.408157486,1.408157486,0.438362264,7336216794,4658878497,1,537.9430279,1.015636041,2.137314162,2.191700677,6.502997552,0.121279904,2,,1.092431419,928990716.1,716350673.3,0.228337504,0.998905997,536.825935,1.018190954,2.117663109,2.128554005,6.056047102,0.121946171,2,,0.889285207,4698595348,9998916214,1.09E-10,0.539670691,536.8256252,1.018215903,2.117768626,2.128588569,6.056154208,0.121951967,2
2210016F16Rik,1.563829792,2.946374306,1.845255273,3.425138102,0,0.506490245,3.296571109,40.28512707,0.298908764,646.1965092,1.51453524,2.802257143,1.662711359,2.466472084,0.122805359,2,0,0.415604847,1.635804539,0.498419731,6.112218638,53.61472732,0.305959466,647.7935601,1.512681257,2.789210543,1.651528899,2.436408109,0.121240075,2,,0.494281141,3.660846891,2.13717942,25.16788999,0.367930748,648.4845701,1.510626245,2.787529772,1.655722929,2.449184114,0.122813395,2,,2.080375531,0.000801585,0.000801585,9.63E-05,95.27139717,115.7937569,0.935919045,646.7992686,1.509128807,2.639279294,1.53202539,2.089247741,0.112063727,2,,11.21369807,2105.886962,72.66019417,31.0992299,0.342684273,647.8504533,1.524932377,2.741217474,1.576309313,2.141626509,0.121591327,2,,0.425997287,1.25E-07,9995394189,82591616.83,0.336463973,647.962276,1.513948614,2.766260875,1.629996737,2.357668364,0.121700082,2
2210016L21Rik,3.478723406,2.512102286,1.156719115,1.651256141,0,1.415164328,3.945471286,32.82997717,0.40123965,882.7880255,3.449899556,2.462322921,1.007454432,0.751111958,0.166807729,1,0,4.935011872,0.700747922,0.934343097,136.2397133,151.8037154,0.904235307,883.9001687,3.436300139,2.405009094,0.974220773,0.760572431,0.163604269,3,,80.09742777,1.415111557,3.871616539,32.69662483,0.402473452,884.8991906,3.449879982,2.462293052,1.007440981,0.751094287,0.166805994,1,,1.163766343,6.081995208,6.081995208,0.506588881,6.036038001,29.33711137,0.540990866,886.6227845,3.447878048,2.450065256,0.995840393,0.743831746,0.1656903,1,,118.9843365,8571.137443,78.95934102,114.0927655,0.403219833,884.4087069,3.454337492,2.432656167,0.965827755,0.666884174,0.165166312,1,,1.144878994,0.329925451,9978588277,117724955.3,0.422953048,884.4446075,3.4481892,2.445222831,0.991442917,0.735401578,0.165530828,1
2310022B05Rik,1.734042555,2.885589362,3.191667843,15.915266,0,1.258570968,4065852077,9998512645,0.560280738,681.840094,1.730815428,2.353775536,1.784486217,4.32069425,0.135401412,2,0,1.258624913,1.258669169,0.507407496,264611154.9,405127343,0.899852851,683.9514733,1.730780788,2.353677642,1.784463094,4.32063579,0.135396329,2,,1.959810195,1.959450824,97968.28252,173221.5995,0.999999716,682.9183665,1.727583137,2.37949881,1.851906022,4.728274757,0.135267885,2,,6312678646,1.959159894,1.959159894,0.473714504,153743.4449,176107.6807,0.731284897,685.0528002,1.727302356,2.379613961,1.85212322,4.729414073,0.13526083,2,,1.259875208,266953998.6,367060900.6,0.000977087,0.999650375,683.9514738,1.730790508,2.353686012,1.784461561,4.320621961,0.135397024,2,,1.258570871,4065821060,9998468795,0.413849305,0.560278905,683.9511851,1.730815244,2.353775501,1.784486303,4.320694738,0.135401404,2
2410002F23Rik,1.042553193,1.467650895,2.347382847,9.429201019,0,3.057676271,9998100204,3408978065,1,527.9969858,1.041078374,1.332356717,1.385221035,2.348326698,0.141512732,2,0,3.056909206,3.072270974,0.521942615,7087257245,6228427095,0.387168111,530.1083913,1.041141788,1.331688201,1.384507537,2.345817004,0.141474943,1,,4.614974815,4.614962264,9953046098,4496252490,1,529.7830219,1.040622553,1.339420665,1.403802304,2.442086844,0.141511709,2,,29452949.51,4.614942326,4.614942326,0.46968452,7910216349,3264551101,0.514124638,531.9174358,1.040622778,1.339422547,1.403803983,2.442092572,0.141511848,1,,3.057811173,5713647.439,3468082.458,1.24E-06,0.56171644,530.1080788,1.041091962,1.332346667,1.385201063,2.348252389,0.141513153,1,,3.057663421,96120406.59,63734980.53,0.153001447,0.514216971,530.1080757,1.041078606,1.332358102,1.385222212,2.348330632,0.141512841,1
2410004N09Rik,2.797872351,3.943572538,2.011160916,4.704602702,0,0.998801709,1615602523,9999231759,0.45706503,831.1620463,2.737653258,3.428925399,1.61875532,2.809592759,0.148992578,2,0,0.998802167,0.998800784,0.466896861,1615577838,9999097464,0.457064341,833.2731374,2.737653326,3.428925814,1.618755254,2.809592134,0.14899259,2,,1.530893203,1.530895829,1213890241,9999004067,0.451024447,832.6116751,2.727446048,3.464877592,1.665232201,2.991195098,0.148063363,2,,1.062592069,1.481848144,1.481848144,0.537104344,1376145377,9999919326,0.452870216,834.9620387,2.731443809,3.452133035,1.648296428,2.924221792,0.148367818,2,,1.00710183,606.6293098,3479.463658,0.01022369,0.461153848,833.2933041,2.737457572,3.428796721,1.618378286,2.808274326,0.148986831,2,,0.998801701,1615553331,9998927379,0.008893019,0.457065028,833.2731374,2.737653245,3.428925406,1.618755326,2.809592784,0.148992578,2
2410006H16Rik,6.744680871,3.750587294,1.111646331,1.440082759,0,1.718118593,7.259829182,83.99825121,0.420749157,1096.190412,6.670059446,3.69323574,0.930814806,0.541554996,0.219753714,1,0,0.659011456,4.292336598,0.043651301,967.7059689,1893.562723,1,1095.470065,6.657801485,3.50290482,0.85328027,0.523669877,0.209101724,3,,454.2783152,1.718027278,7.230334657,83.98427251,0.420737906,1098.301504,6.670090099,3.693268193,0.93079223,0.541478757,0.219754014,1,,1.337374424,5.884023785,5.884023785,0.560405801,11.23701594,111.8535855,0.413723502,1099.311253,6.672701027,3.659341562,0.903613129,0.50758682,0.216831914,1,,7.01291048,941.7489806,223.1538093,4.177111804,0.452925872,1097.640472,6.707333909,3.623623742,0.862822544,0.407780165,0.216855094,1,,1.305503965,31802937.22,9842210782,40046676.83,0.455312449,1097.595405,6.686543846,3.612393469,0.856068635,0.397737787,0.216325033,1
2410015M20Rik,8.085106382,3.467525212,0.851902368,1.041185144,0,1.721436826,3.271679164,52.42730793,0.44617283,1138.910273,8.004264041,3.487696475,0.675416364,-0.019337352,0.239984103,1,0,0.607163662,6.661452103,0.022611593,764.7346184,1146.022654,1,1133.679223,8.005513088,3.290540456,0.595371985,0.082788692,0.224599287,3,,1.721441704,6314.519787,3.27081296,52.42611883,0.446184464,1141.021364,8.0042645,3.487696568,0.675417886,-0.019333931,0.239984108,1,,0.615046081,9.559662111,9.559662111,0.964981642,74.86552941,164.1850095,1,1135.729584,7.971045267,3.318384159,0.604195948,0.093407458,0.224348093,3,,7.805843543,1000.576279,118.3509509,10.07155073,0.44920038,1136.655953,8.059532767,3.324140081,0.528519762,-0.146175883,0.229751025,3,,1.371628077,1.01E-10,70.56790783,1.006831978,1,1138.851607,7.988423864,3.444367125,0.653892768,-0.009955072,0.235542931,1
2410016O06Rik,1.531914898,2.12086289,1.468705115,2.423814514,0,0.618013245,1.30721389,11.1733039,0.426919513,644.0068206,1.518236478,2.060671141,1.319272209,1.433852105,0.076371909,2,0,0.540558605,2.878484533,0.476655289,2.457714904,5.543804449,0.998022018,646.0199494,1.516471129,2.061510609,1.324550322,1.466414583,0.076017339,2,,53051.79409,0.617946179,1.306837727,9.469992785,0.503646337,646.1179593,1.518229709,2.060653462,1.319240218,1.433730963,0.076370665,2,,2.375045336,0.841433982,0.841433982,0.494219531,1.588573181,7.076592092,0.693273945,648.2364832,1.517911641,2.060719393,1.318806696,1.432762105,0.0762791,2,,0.853082429,3.067207044,7.271720494,1.00E-10,0.968119117,646.6768411,1.510132196,2.038235928,1.401644405,1.812477926,0.079277604,2,,0.535277015,0.000256148,30.93978024,3.884026587,0.9999155,645.9964309,1.515744182,2.060125526,1.329488797,1.49124992,0.075942832,2
2610001J05Rik,1.234042557,2.214233311,1.602654143,2.534469121,0,0.412348303,35.00011223,5542.325016,0.18695551,581.0568936,1.202256141,2.094139302,1.403133594,1.352843658,0.172270973,2,0,2.367523285,0.322000797,0.499391005,1.348372297,14.58725814,0.285839379,582.7646735,1.195599693,2.077332042,1.40194679,1.378082945,0.169596528,2,,1.463994184,0.396749959,0.624825054,8.870425809,0.416517856,582.8830671,1.195494243,2.083393002,1.404680692,1.375966151,0.170230783,2,,0.32017731,4.076197026,4.076197026,0.498967234,1.383504772,14.69013011,0.294522018,584.8725534,1.195736697,2.077366341,1.405168023,1.392894961,0.169481251,2,,0.902440371,48.87802364,24.77685231,2.719681492,0.292372305,582.6427443,1.19439956,2.071535535,1.403892203,1.400904919,0.168702802,2,,0.335397093,5.23E-05,16.08482427,0.111395885,0.290795041,582.7748891,1.195923619,2.079007779,1.40603438,1.392408007,0.169716276,2
2610318N02Rik,1.297872347,2.226717827,1.426431704,1.399132194,0,0.417005298,1.149333189,27.22457349,0.194298127,593.2492097,1.257927454,2.125217537,1.360654275,1.171574736,0.057318512,2,0,1.840614803,0.390694762,0.497416371,23.9434117,555.0771682,0.194678145,595.3438696,1.25753026,2.122845266,1.359534884,1.171829749,0.057071299,2,,0.417007931,2111332104,1.149346861,27.22432865,0.194299958,595.3603008,1.257927132,2.125218723,1.36065708,1.171584763,0.057318316,2,,1.346600281,0.557671468,0.557671468,0.498074816,1.312596211,27.52297054,0.19561038,597.4900604,1.257796394,2.124345025,1.3595718,1.169242213,0.057255721,2,,0.193137852,0.257153343,2.875345072,0.068936384,0.980773988,597.4170301,1.279285882,2.00838917,1.205439927,0.718835246,0.071252727,2,,0.397856505,0.716949323,31.61994068,0.040632264,0.193474688,595.3311607,1.257689252,2.124364683,1.360687067,1.174224158,0.057042342,2
2610507B11Rik,4.957446827,3.493196973,1.43928509,2.173590535,0,2.065809578,1847857892,9999962536,0.447136011,995.1847609,4.871133203,3.107005422,1.107451583,1.076149377,0.16673735,1,0,2.065809089,2.0658101,0.501314502,1847830430,9999813500,0.447136029,997.295852,4.871133233,3.107005425,1.107451581,1.076149369,0.16673735,1,,3.095268383,3.095286964,1324193510,9683132493,0.443682702,996.5700751,4.859826911,3.132572356,1.142384473,1.164837195,0.165321685,1,,2.270617322,2.93493411,2.93493411,0.508761324,11536.92873,73310.49113,0.444122256,998.9512442,4.864522163,3.123960343,1.129362755,1.130665144,0.165834041,1,,2.065809614,1847755280,9999407014,8.07E-10,0.44713599,997.295852,4.871133004,3.107005335,1.107451611,1.076149526,0.166737346,1,,2.0658087,1847644665,9998813966,1.03E-08,0.447135936,997.295852,4.87113282,3.107006012,1.107451695,1.076149491,0.166737351,1
2700029M09Rik,1.968085108,1.777860844,1.548181551,4.230073659,0,2.601848837,5996521674,9997237985,0.453752305,702.7074133,1.957959722,1.717649953,1.249382062,1.831850124,0.128680325,1,0,2.154566804,3.62186254,0.469462901,5816199361,4170575308,0.999958072,704.8142888,1.958129965,1.715783246,1.240416971,1.795598018,0.128374684,1,,2.705950511,13.1937016,13276.50625,25987.99434,0.447543944,704.8065638,1.955927633,1.718230687,1.256517271,1.863386151,0.128743096,1,,2.072579649,5.947547942,5.947547942,0.493105261,24964.91295,36345.33083,0.554801021,706.9204589,1.957927697,1.716153118,1.242572282,1.80706268,0.128361194,1,,2.601108928,9744.152932,16051.69148,1.00E-10,0.45947191,704.8188035,1.957953315,1.717624858,1.249317253,1.831581845,0.128677173,1,,2.601857847,1204756.819,2008388.602,1.00E-10,0.453785142,704.8185067,1.957958742,1.717645654,1.249379964,1.83184545,0.128680086,1
2700081O15Rik,1.404255318,3.444229534,1.508645542,1.565275296,0,0.032606738,0.061691572,11.78222495,0.34445106,541.8364374,1.392552025,3.385334373,1.453179242,1.147508501,0.134535597,3,0,0.791849056,0.024951556,0.516879301,0.096711919,4.120556734,0.999840967,543.8676192,1.392097977,3.391619237,1.4589565,1.170484702,0.13458064,3,,0.032611954,7.192559628,0.061420381,4.98004765,0.814905252,543.9475453,1.392545649,3.385331961,1.45319479,1.147576018,0.134535075,3,,0.753093288,0.047842348,0.047842348,0.490518373,0.090996742,10.53023974,0.390002445,546.0154657,1.391693645,3.389378958,1.457943747,1.166795289,0.134539567,3,,0.019246058,2.707146668,12.1538831,1.126242222,0.393961566,543.73275,1.390297713,3.399656052,1.476679496,1.257259539,0.135057007,3,,0.032284184,2.08E-10,4.130836272,0.016382058,1,543.9418375,1.392450695,3.386094644,1.453880787,1.150149296,0.134544157,3
2700097O09Rik,4.297872349,3.583315788,0.990269404,0.684497799,0,0.633370008,1.024875308,27.10919735,0.412322952,959.2747933,4.225309097,3.525803408,0.837186993,-0.061560566,0.155114331,2,0,0.208348591,2.663055999,0.042790739,6.856611038,20.91446919,1,956.682721,4.208189928,3.450182798,0.847139295,0.111830822,0.145271487,3,,903.1232914,0.633371114,1.024155665,27.10880274,0.412327383,961.3858844,4.225302109,3.525794313,0.837187267,-0.061557015,0.155114261,2,,4.836191214,0.434094344,0.434094344,0.024421488,49.04367128,70.51335393,0.999999999,958.5084523,4.205461565,3.388806459,0.83224118,0.114992665,0.144137084,3,,248.6963143,34643.58292,55.81551392,787.2432135,0.503826919,957.3697462,4.238134571,3.42777308,0.803759114,-0.021103212,0.146775085,3,,0.566156538,1.00E-10,15.81021704,0.222684383,1,959.9528242,4.210132826,3.522963194,0.855431295,0.010522036,0.152261859,2
2700099C18Rik,1.010638298,3.73673014,2.785606902,8.911720943,0,0.311183395,1045962598,9997107981,0.36627047,503.8292758,0.971058112,3.388385945,2.559068777,7.194260185,0.126881772,2,0,0.31118495,0.311182147,0.494829527,1046079780,9998214009,0.366270658,505.9403669,0.971057935,3.388385252,2.559069074,7.194262979,0.126881755,2,,0.498157913,0.497916685,48.51288511,628.982097,0.351220782,505.8078618,0.970318443,3.416241642,2.581225334,7.302520683,0.12694756,2,,16.91705899,0.495921668,0.495921668,0.51287152,2083.946979,13848.72301,0.350697824,507.9349304,0.970686659,3.416386593,2.580078221,7.296215125,0.126938292,2,,0.412064213,15652437.86,33823734.22,0.324230681,0.366258907,505.9403674,0.97107946,3.388451943,2.559036404,7.193970934,0.126883431,2,,0.311183411,1046087186,9998296560,4.21E-09,0.366270504,505.9403669,0.971058073,3.388385855,2.559068847,7.194260761,0.126881769,2
2810004N23Rik,3.244680848,4.883188034,2.275529934,7.91305388,0,0.856123209,1350173047,9993670034,0.513686335,878.3633953,3.208287368,4.516896933,1.892229488,4.359149302,0.181028909,2,0,0.856125426,0.856123057,0.294388361,1345747806,9960862170,0.513688687,880.4744864,3.208287071,4.51689495,1.892229418,4.359150026,0.181028877,2,,1.313915157,1.313919593,945328033.5,9324346917,0.504138625,880.0889703,3.196817106,4.629625791,1.970848915,4.72528924,0.181669009,2,,2.450278751,1.292758831,1.292758831,0.929851467,205.7375111,1962.955925,0.503050517,882.2297513,3.195831772,4.612769697,1.960260149,4.674270907,0.181450396,2,,0.860627356,2652261308,9999468700,5.02E-09,1,880.5541329,3.198717629,4.495970154,1.894164892,4.380815728,0.180554572,2,,0.856122887,1350480841,9995983559,2.90568576,0.513684633,880.4744865,3.208286767,4.516897355,1.892229691,4.359150145,0.181028903,2
2810008D09Rik,1.404255315,1.777562862,1.503138458,1.740314028,0,1.850009316,79772371.52,198305094.9,0.309930092,613.655887,1.328764085,1.50392363,1.148646877,0.853974253,0.124017619,1,0,0.432635397,0.432635397,0.5,0.468038267,49.60058519,0.994392078,2.00E+30,0.650013929,3.326045699,2.953495812,6.806984644,0.3291569,2,,2.775821217,2.809229591,7663.84868,25668.26603,0.305679826,615.304557,1.322328613,1.503396009,1.160638679,0.895259657,0.122577067,1,,2.072479958,2.643641917,2.643641917,0.542245744,3396824422,9968389878,0.307226134,617.5876144,1.32544306,1.504070375,1.156137701,0.878947329,0.123050916,1,,2.111259336,6089.391805,3890.830535,0.049935798,0.999999524,616.0820609,1.314644632,1.476912767,1.155444774,0.913281095,0.123472873,2,,1.84995198,4021700227,9998542367,0.016756758,0.309913904,615.7669779,1.328782276,1.503934488,1.148634598,0.853916615,0.124018145,1
2810025M15Rik,3.436170211,2.387359205,0.843152932,0.259762312,0,1.05860762,1.733022312,36.38441882,0.254945265,875.4649278,3.4098708,2.34709949,0.795629195,0.04353389,0.108954857,1,0,0.934035363,2.339219566,0.49869307,2.967547356,47.13664458,0.246508173,877.5619501,3.410468561,2.347457338,0.79655571,0.046758544,0.109027813,2,,26.02230685,1.058681134,1.657802725,36.26247049,0.255041697,877.5760293,3.409861946,2.34708928,0.795687189,0.043722535,0.108955767,1,,0.879284516,3.213868361,3.213868361,0.495927762,2.475937951,47.31674015,0.244248397,879.6909685,3.410757772,2.347667444,0.79681128,0.047105082,0.10904954,2,,1.135019714,10.42495368,66.24820886,0.147340445,0.251170277,877.5674067,3.409884889,2.346283632,0.796366723,0.049108747,0.108976305,2,,1.004584809,0.577155473,246.3661412,0.574218594,0.245885576,877.5671949,3.410221315,2.348047489,0.796688351,0.044702139,0.109018221,1
2810403A07Rik,1.042553195,1.957446815,2.289845873,6.46958198,0,1.369950071,5274404152,9999913977,0.401563112,538.8178878,1.031779735,1.694668453,1.67751919,3.29840318,0.09361322,2,0,7273169939,1.372418367,0.587943649,8405680439,2631125232,0.999999974,540.9347706,1.031418487,1.693596795,1.677481642,3.299948071,0.093566548,2,,2.099874018,2.120916858,615612.8081,1537392.198,0.395815362,540.2324385,1.029277555,1.705384129,1.70765607,3.452232487,0.091556946,2,,1.497601468,2.008942381,2.008942381,0.52776818,4531279181,9999998775,0.397329951,542.6213993,1.030272024,1.701569566,1.696269745,3.393283036,0.092322125,2,,18.2719373,9999857913,335117991.9,12.31366817,1,540.9347706,1.031417776,1.69359594,1.677481825,3.299950046,0.093566511,2,,1.370045178,1019401.572,1931353.462,1.01E-10,0.401830537,540.9289916,1.031809885,1.694642235,1.67747505,3.298222888,0.09361358,2
2810428I15Rik,2.180851069,2.750856255,1.480181892,2.873076958,0,0.490194921,0.911023154,10.79019173,0.575689692,747.1701857,2.168556667,2.666027813,1.196311428,0.990345476,0.138253618,2,0,2.232874237,0.424025348,0.518377705,1.64449384,8.974164328,0.78627495,748.5477263,2.1653034,2.684576889,1.21963589,1.093386493,0.138050793,2,,69629.63353,0.490188007,0.910983253,13.10851234,0.473867408,749.2812763,2.168552204,2.666015541,1.196303731,0.990321209,0.138252824,2,,3.011332713,0.022999194,0.022999194,0.001349592,1064.509415,1043.854528,1,747.8830212,2.159108078,2.644981618,1.268968146,1.478071714,0.133325865,2,,331.9440495,42953.98161,43.14338126,1283.526976,0.344827381,747.1955465,2.173269711,2.647956956,1.192755434,1.06750466,0.134444029,2,,0.458295748,7.71E-07,11.94641446,0.530081818,1,748.5606961,2.162954491,2.697610639,1.246628299,1.194634156,0.139261222,2
2810474O19Rik,4.797872342,3.847360494,1.324212348,1.723482512,0,1.478028924,1281689880,9995581562,0.430366186,999.1422469,4.647654126,3.559244985,1.12941531,0.879594679,0.185503517,1,0,1.25280506,2.155230976,0.506936595,82950.00956,598757.2328,0.433222704,1001.229508,4.650331952,3.544167119,1.118371242,0.859141911,0.185216382,1,,62864.62646,1.477761835,6771.451803,52766.91347,0.430631248,1001.253559,4.645711486,3.559090579,1.129980652,0.881676239,0.185468886,1,,1.156624529,3.35270255,3.35270255,0.525413217,1212583638,9999902052,0.434414286,1003.329268,4.648699102,3.541082039,1.119992135,0.868286463,0.185101329,1,,1.48522455,9529.298274,71225.97208,0.005022761,0.430275997,1001.253481,4.648705842,3.559433719,1.129096137,0.878423206,0.185519974,1,,1.478032569,4013793.054,31302540.9,1.00E-10,0.430365774,1001.253338,4.647655903,3.55924002,1.129414452,0.879593846,0.185503517,1
